_prepare,_run,answer,auto_log,background,bidi,break_if,c_target,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_instructions,count_instructions2,count_logger,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,ignore_missing,item,keyboard_backend,log_msg,low_location,mode,mouse_backend,order,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions,response_instructions2,response_key,response_time,response_time_feedback,response_time_instructions,response_time_instructions2,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_duration,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions,time_instructions2,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","45","45","45","NA","0","0","45","0","0","0","45","0","45","0","45","NA","Logs experimental data","NA","538","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","434","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","178766","179131","180241","NA","41693","52868","180772","61237","61235","61237","180772","61237","179265","1947","178766","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","46","46","46","NA","0","0","46","0","0","0","46","0","46","0","46","NA","Logs experimental data","NA","316","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","394","NA","NA","legacy","experiment","18","even","legacy","1","200","north_east","1945","1947","180807","181172","182018","NA","41693","52868","182545","61237","61235","61237","182545","61237","181305","1947","180807","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","47","47","47","NA","0","0","47","0","0","0","47","0","47","0","47","NA","Logs experimental data","NA","279","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","356","NA","NA","legacy","experiment","18","even","legacy","1","200","north_east","1945","1947","182580","182989","183762","NA","41693","52868","184290","61237","61235","61237","184290","61237","183123","1947","182580","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","48","48","48","NA","0","0","48","0","0","0","48","0","48","0","48","NA","Logs experimental data","NA","477","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","511","NA","NA","legacy","experiment","18","even","legacy","0","200","south_east","1945","1947","184326","184701","185827","NA","41693","52868","186354","61237","61235","61237","186354","61237","184834","1947","184325","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","49","49","49","NA","0","0","49","0","0","0","49","0","49","0","49","NA","Logs experimental data","NA","496","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","510","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","186389","187298","188442","NA","41693","52868","188980","61237","61235","61237","188980","61237","187431","1947","186389","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","50","50","50","NA","0","0","50","0","0","0","50","0","50","0","50","NA","Logs experimental data","NA","598","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","407","NA","NA","legacy","experiment","18","even","legacy","0","200","north_west","1945","1947","189018","189729","190875","NA","41693","52868","191413","61237","61235","61237","191413","61237","189864","1947","189018","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","51","51","51","NA","0","0","51","0","0","0","51","0","51","0","51","NA","Logs experimental data","NA","754","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","459","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","191450","194466","195817","NA","41693","52868","196348","61237","61235","61237","196348","61237","194601","1947","191449","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","52","52","52","NA","0","0","52","0","0","0","52","0","52","0","52","NA","Logs experimental data","NA","684","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","466","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","196383","196769","198057","NA","41693","52868","198588","61237","61235","61237","198588","61237","196903","1947","196383","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","53","53","53","NA","0","0","53","0","0","0","53","0","53","0","53","NA","Logs experimental data","NA","303","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","455","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","198623","199154","200050","NA","41693","52868","200582","61237","61235","61237","200582","61237","199289","1947","198623","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","54","54","54","NA","0","0","54","0","0","0","54","0","54","0","54","NA","Logs experimental data","NA","472","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","405","NA","NA","legacy","experiment","18","even","legacy","1","200","north_east","1945","1947","200617","202130","203146","NA","41693","52868","203671","61237","61235","61237","203671","61237","202266","1947","200617","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","55","55","55","NA","0","0","55","0","0","0","55","0","55","0","55","NA","Logs experimental data","NA","399","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","438","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","203706","204139","205114","NA","41693","52868","205640","61237","61235","61237","205640","61237","204273","1947","203706","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","56","56","56","NA","0","0","56","0","0","0","56","0","56","0","56","NA","Logs experimental data","NA","560","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","401","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","205675","206708","207802","NA","41693","52868","208325","61237","61235","61237","208324","61237","206835","1947","205675","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","57","57","57","NA","0","0","57","0","0","0","57","0","57","0","57","NA","Logs experimental data","NA","367","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","444","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","208360","208835","209785","NA","41693","52868","210308","61237","61235","61237","210308","61237","208970","1947","208360","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","58","58","58","NA","0","0","58","0","0","0","58","0","58","0","58","NA","Logs experimental data","NA","495","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","659","NA","NA","legacy","experiment","18","even","legacy","0","200","north_east","1945","1947","210344","210835","212138","NA","41693","52868","212669","61237","61235","61237","212669","61237","210978","1947","210344","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","59","59","59","NA","0","0","59","0","0","0","59","0","59","0","59","NA","Logs experimental data","NA","499","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","480","NA","NA","legacy","experiment","18","even","legacy","0","200","north_east","1945","1947","212705","213106","214226","NA","41693","52868","214758","61237","61235","61237","214758","61237","213241","1947","212705","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","60","60","60","NA","0","0","60","0","0","0","60","0","60","0","60","NA","Logs experimental data","NA","598","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","447","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","214794","216801","217986","NA","41693","52868","218503","61237","61235","61237","218503","61237","216937","1947","214794","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","61","61","61","NA","0","0","61","0","0","0","61","0","61","0","61","NA","Logs experimental data","NA","334","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","448","NA","NA","legacy","experiment","18","even","legacy","1","200","north_east","1945","1947","218540","218930","219850","NA","41693","52868","220373","61237","61235","61237","220373","61237","219065","1947","218540","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","62","62","62","NA","0","0","62","0","0","0","62","0","62","0","62","NA","Logs experimental data","NA","665","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","409","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","220409","221476","222690","NA","41693","52868","223207","61237","61235","61237","223207","61237","221611","1947","220409","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","63","63","63","NA","0","0","63","0","0","0","63","0","63","0","63","NA","Logs experimental data","NA","565","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","541","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","223243","223644","224890","NA","41693","52868","225420","61237","61235","61237","225420","61237","223779","1947","223243","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","64","64","64","NA","0","0","64","0","0","0","64","0","64","0","64","NA","Logs experimental data","NA","357","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","428","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","225455","225884","226809","NA","41693","52868","227341","61237","61235","61237","227341","61237","226019","1947","225455","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","65","65","65","NA","0","0","65","0","0","0","65","0","65","0","65","NA","Logs experimental data","NA","768","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","627","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","227377","227805","229337","NA","41693","52868","229868","61237","61235","61237","229868","61237","227938","1947","227377","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","66","66","66","NA","0","0","66","0","0","0","66","0","66","0","66","NA","Logs experimental data","NA","300","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","422","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","229903","231358","232217","NA","41693","52868","232749","61237","61235","61237","232749","61237","231491","1947","229903","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","67","67","67","NA","0","0","67","0","0","0","67","0","67","0","67","NA","Logs experimental data","NA","248","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","389","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","232785","233212","233985","NA","41693","52868","234514","61237","61235","61237","234514","61237","233345","1947","232785","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","68","68","68","NA","0","0","68","0","0","0","68","0","68","0","68","NA","Logs experimental data","NA","652","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","519","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","234549","234996","236306","NA","41693","52868","236838","61237","61235","61237","236838","61237","235132","1947","234549","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","69","69","69","NA","0","0","69","0","0","0","69","0","69","0","69","NA","Logs experimental data","NA","724","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","454","NA","NA","legacy","experiment","18","even","legacy","1","200","north_east","1945","1947","236873","238080","239394","NA","41693","52868","239922","61237","61235","61237","239922","61237","238211","1947","236873","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","70","70","70","NA","0","0","70","0","0","0","70","0","70","0","70","NA","Logs experimental data","NA","408","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","537","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","239959","240337","241417","NA","41693","52868","241948","61237","61235","61237","241948","61237","240468","1947","239958","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","71","71","71","NA","0","0","71","0","0","0","71","0","71","0","71","NA","Logs experimental data","NA","650","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","450","NA","NA","legacy","experiment","18","even","legacy","1","200","north_east","1945","1947","241983","242433","243673","NA","41693","52868","244199","61237","61235","61237","244199","61237","242568","1947","241983","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","72","72","72","NA","0","0","72","0","0","0","72","0","72","0","72","NA","Logs experimental data","NA","207","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","637","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","244234","245714","246697","NA","41693","52868","247223","61237","61235","61237","247223","61237","245849","1947","244234","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","73","73","73","NA","0","0","73","0","0","0","73","0","73","0","73","NA","Logs experimental data","NA","605","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","552","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","247258","258178","259473","NA","41693","52868","260002","61237","61235","61237","260001","61237","258312","1947","247258","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","74","74","74","NA","0","0","74","0","0","0","74","0","74","0","74","NA","Logs experimental data","NA","552","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","444","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","260037","264850","265985","NA","41693","52868","266514","61237","61235","61237","266514","61237","264984","1947","260037","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","75","75","75","NA","0","0","75","0","0","0","75","0","75","0","75","NA","Logs experimental data","NA","200","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","417","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","266550","267299","268049","NA","41693","52868","268580","61237","61235","61237","268580","61237","267427","1947","266550","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","76","76","76","NA","0","0","76","0","0","0","76","0","76","0","76","NA","Logs experimental data","NA","219","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","367","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","268616","269891","270626","NA","41693","52868","271154","61237","61235","61237","271154","61237","270034","1947","268616","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","77","77","77","NA","0","0","77","0","0","0","77","0","77","0","77","NA","Logs experimental data","NA","206","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","523","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","271191","271651","272513","NA","41693","52868","273042","61237","61235","61237","273042","61237","271780","1947","271191","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","78","78","78","NA","0","0","78","0","0","0","78","0","78","0","78","NA","Logs experimental data","NA","245","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","457","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","273079","274818","275657","NA","41693","52868","276189","61237","61235","61237","276189","61237","274952","1947","273079","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","79","79","79","NA","0","0","79","0","0","0","79","0","79","0","79","NA","Logs experimental data","NA","405","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","509","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","276225","276644","277689","NA","41693","52868","278219","61237","61235","61237","278219","61237","276772","1947","276225","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","80","80","80","NA","0","0","80","0","0","0","80","0","80","0","80","NA","Logs experimental data","NA","469","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","431","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","278255","279907","280945","NA","41693","52868","281475","61237","61235","61237","281475","61237","280042","1947","278255","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","81","81","81","NA","0","0","81","0","0","0","81","0","81","0","81","NA","Logs experimental data","NA","402","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","411","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","281510","281882","282833","NA","41693","52868","283350","61237","61235","61237","283350","61237","282016","1947","281510","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","82","82","82","NA","0","0","82","0","0","0","82","0","82","0","82","NA","Logs experimental data","NA","407","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","382","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","283385","283969","284897","NA","41693","52868","285413","61237","61235","61237","285413","61237","284104","1947","283385","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","83","83","83","NA","0","0","83","0","0","0","83","0","83","0","83","NA","Logs experimental data","NA","440","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","430","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","285448","285874","286882","NA","41693","52868","287410","61237","61235","61237","287410","61237","286008","1947","285448","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","84","84","84","NA","0","0","84","0","0","0","84","0","84","0","84","NA","Logs experimental data","NA","337","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","515","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","287446","287875","288865","NA","41693","52868","289383","61237","61235","61237","289383","61237","288009","1947","287446","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","85","85","85","NA","0","0","85","0","0","0","85","0","85","0","85","NA","Logs experimental data","NA","784","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","484","NA","NA","legacy","experiment","18","even","legacy","1","200","north_east","1945","1947","289418","290339","291745","NA","41693","52868","292264","61237","61235","61237","292264","61237","290474","1947","289418","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","86","86","86","NA","0","0","86","0","0","0","86","0","86","0","86","NA","Logs experimental data","NA","453","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","415","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","292299","294778","295785","NA","41693","52868","296312","61237","61235","61237","296312","61237","294913","1947","292299","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","87","87","87","NA","0","0","87","0","0","0","87","0","87","0","87","NA","Logs experimental data","NA","363","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","371","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","296347","296770","297641","NA","41693","52868","298172","61237","61235","61237","298172","61237","296903","1947","296347","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","88","88","88","NA","0","0","88","0","0","0","88","0","88","0","88","NA","Logs experimental data","NA","778","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","483","NA","NA","legacy","experiment","18","even","legacy","1","200","south_west","1945","1947","298207","300722","302121","NA","41693","52868","302647","61237","61235","61237","302647","61237","300855","1947","298207","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","89","89","89","NA","0","0","89","0","0","0","89","0","89","0","89","NA","Logs experimental data","NA","647","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","left","right","left","8367","NA","11173","8367","524","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","302682","303123","304433","NA","41693","52868","304952","61237","61235","61237","304952","61237","303258","1947","302682","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","90","90","90","NA","0","0","90","0","0","0","90","0","90","0","90","NA","Logs experimental data","NA","793","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","347","NA","NA","legacy","experiment","18","even","legacy","1","200","south_east","1945","1947","304987","305443","306721","NA","41693","52868","307253","61237","61235","61237","307253","61237","305577","1947","304987","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","91","91","91","NA","0","0","91","0","0","0","91","0","91","0","91","NA","Logs experimental data","NA","513","NA","no","mono","no","18","NA","white","1050","north_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","left","right","right","8367","NA","11173","8367","539","NA","NA","legacy","experiment","18","even","legacy","1","200","north_west","1945","1947","307288","307843","309033","NA","41693","52868","309565","61237","61235","61237","309565","61237","307977","1947","307288","New experiment","NA","no","yes","1680","NA","NA"
