RECORDING_SESSION_LABEL,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_INDEX,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_ANGLE,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_PEAK_VELOCITY,NEXT_FIX_BLINK_AROUND,answer,block_number,block_trial_number,c_target,emcount,fix_to_stim,high_location,looked_distractor,low_location,not_fixated,points_received,ques_trial,response_key,response_time,sac_latency,target_correct,target_position,too_late,total_points,trial_number
SRC07TE2,FALSE,RIGHT,22,801,628,317.2,2,780,599.4,311.4,-11.46,0.6,68.77,NONE,left,0,UNDEFINED,left,UNDEFINED,481,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,538,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,12
SRC07TE2,FALSE,RIGHT,56,341,1071.1,335.9,1,286,838.6,520.6,38.46,6.1,173.83,NONE,right,0,UNDEFINED,right,UNDEFINED,685,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,470,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,13
SRC07TE2,FALSE,.,9,526,1035.4,345.1,2,518,1056.3,333.6,-151.18,0.49,46.81,NONE,right,0,UNDEFINED,right,UNDEFINED,685,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,470,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,13
SRC07TE2,FALSE,LEFT,33,406,659.9,383.1,1,374,837.6,515.8,143.28,4.57,221.52,NONE,right,0,UNDEFINED,right,UNDEFINED,480,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,438,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,14
SRC07TE2,FALSE,LEFT,15,576,591,337.4,2,562,627.4,353.1,156.65,0.81,63.19,NONE,right,0,UNDEFINED,right,UNDEFINED,480,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,438,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,14
SRC07TE2,FALSE,RIGHT,21,779,629.8,332.5,3,759,599.1,331.1,-2.61,0.63,68.3,NONE,right,0,UNDEFINED,right,UNDEFINED,480,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,438,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,14
SRC07TE2,FALSE,RIGHT,47,330,1038.6,335.7,1,284,842.4,510.1,41.6,5.4,196.67,NONE,left,0,UNDEFINED,left,UNDEFINED,654,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,568,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,15
SRC07TE2,FALSE,RIGHT,14,640,1070,332,2,627,1036.7,325.5,-11.06,0.7,55.66,NONE,left,0,UNDEFINED,left,UNDEFINED,654,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,568,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,15
SRC07TE2,FALSE,LEFT,40,311,627.3,381,1,272,841.2,522.1,146.62,5.27,210.01,NONE,right,0,UNDEFINED,right,UNDEFINED,632,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,396,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,16
SRC07TE2,FALSE,.,7,521,628,329.3,2,515,618.3,337.9,41.56,0.27,32.85,NONE,right,0,UNDEFINED,right,UNDEFINED,632,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,396,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,16
SRC07TE2,FALSE,RIGHT,45,391,1062.7,332.2,1,347,835.9,522.2,39.95,6.08,229.35,NONE,left,0,UNDEFINED,left,UNDEFINED,702,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,455,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,17
SRC07TE2,FALSE,UP,30,457,701.8,379.8,1,428,832,511,134.84,3.81,194.96,NONE,left,0,UNDEFINED,left,UNDEFINED,774,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,547,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,18
SRC07TE2,FALSE,.,6,648,684.6,359.1,2,643,672.4,355.1,-18.15,0.26,33.64,NONE,left,0,UNDEFINED,left,UNDEFINED,774,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,547,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,18
SRC07TE2,FALSE,.,9,918,650.7,354.2,3,910,671.9,354.7,178.65,0.44,42.48,NONE,left,0,UNDEFINED,left,UNDEFINED,774,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,547,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,18
SRC07TE2,FALSE,LEFT,14,1394,609.4,328.6,4,1381,643,340.9,159.88,0.73,57.03,NONE,left,0,UNDEFINED,left,UNDEFINED,774,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,547,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,18
SRC07TE2,FALSE,RIGHT,51,382,1046.5,383.3,1,332,839.7,524.6,34.32,5.15,173.73,NONE,left,0,UNDEFINED,left,UNDEFINED,304,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,461,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,19
SRC07TE2,FALSE,UP,16,605,1062.7,328.7,2,590,1042.6,368.1,63,0.91,67.08,NONE,left,0,UNDEFINED,left,UNDEFINED,304,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,461,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,19
SRC07TE2,FALSE,LEFT,41,336,637.1,348.4,1,296,831.6,512.3,139.91,5.23,182.73,NONE,left,0,UNDEFINED,left,UNDEFINED,738,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,649,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,20
SRC07TE2,FALSE,.,9,641,589.7,301.6,2,633,610.3,307.5,164,0.44,42.44,NONE,left,0,UNDEFINED,left,UNDEFINED,738,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,649,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,20
SRC07TE2,FALSE,RIGHT,16,1102,630.6,305.6,3,1087,587.8,291.1,-18.73,0.93,70.38,NONE,left,0,UNDEFINED,left,UNDEFINED,738,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,649,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,20
SRC07TE2,FALSE,RIGHT,53,449,1092.4,379.1,1,397,839.2,515.9,28.38,5.92,175.53,NONE,left,0,UNDEFINED,left,UNDEFINED,654,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,568,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,21
SRC07TE2,FALSE,LEFT,10,590,1061.3,347,2,581,1085.7,357.8,156.1,0.55,50.44,NONE,left,0,UNDEFINED,left,UNDEFINED,654,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,568,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,21
SRC07TE2,FALSE,RIGHT,44,684,1111.4,372.5,1,641,835.8,505.8,25.81,6.29,235.58,NONE,left,0,UNDEFINED,left,UNDEFINED,514,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,508,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,22
SRC07TE2,FALSE,UP,18,826,1067,313.8,2,809,1110,360.7,132.46,1.3,90.35,NONE,left,0,UNDEFINED,left,UNDEFINED,514,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,508,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,22
SRC07TE2,FALSE,.,7,915,1047.5,298.5,3,909,1056.1,309.3,128.53,0.28,34.61,NONE,left,0,UNDEFINED,left,UNDEFINED,514,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,508,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,22
SRC07TE2,FALSE,RIGHT,51,535,1058.6,337.3,1,485,836.9,523.5,40,5.95,215.49,NONE,left,0,UNDEFINED,left,UNDEFINED,372,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,445,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,23
SRC07TE2,FALSE,RIGHT,41,505,1038.7,340,1,465,835.2,516.7,40.94,5.54,239.27,NONE,left,0,UNDEFINED,left,UNDEFINED,201,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,441,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,24
SRC07TE2,FALSE,RIGHT,46,535,1060.6,310.8,1,490,834.5,517.4,42.42,6.3,249.37,NONE,left,0,UNDEFINED,left,UNDEFINED,703,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,387,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,25
SRC07TE2,FALSE,.,8,787,1069.6,322.5,2,780,1064,307.1,-70.05,0.34,34.93,NONE,left,0,UNDEFINED,left,UNDEFINED,703,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,387,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,25
SRC07TE2,FALSE,RIGHT,56,578,1045.1,722,1,523,833.1,533.7,-41.5,5.81,250.65,NONE,left,0,UNDEFINED,left,UNDEFINED,298,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,395,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,26
SRC07TE2,FALSE,RIGHT,49,437,1064.5,385.3,1,389,837,521.9,30.96,5.46,208.94,NONE,left,0,UNDEFINED,left,UNDEFINED,792,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,381,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,27
SRC07TE2,FALSE,.,7,675,1065.8,371.5,2,669,1060.2,382.2,62.37,0.25,31.88,NONE,left,0,UNDEFINED,left,UNDEFINED,792,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,381,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,27
SRC07TE2,FALSE,RIGHT,37,469,1041.9,379.2,1,433,843.6,515.1,34.4,4.94,209.43,NONE,right,0,UNDEFINED,right,UNDEFINED,334,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,311,UNDEFINED,0,north_east,UNDEFINED,UNDEFINED,28
SRC07TE2,FALSE,UP,12,629,1059.2,312.4,2,618,1057.8,339.9,87.09,0.57,49.34,NONE,right,0,UNDEFINED,right,UNDEFINED,334,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,311,UNDEFINED,0,north_east,UNDEFINED,UNDEFINED,28
SRC07TE2,FALSE,RIGHT,38,382,1055.6,392.1,1,345,830.3,516,28.78,5.29,223.29,NONE,left,0,UNDEFINED,left,UNDEFINED,403,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,396,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,29
SRC07TE2,FALSE,RIGHT,15,554,1103.7,332.8,2,540,1071.2,355,34.39,0.81,61.6,NONE,left,0,UNDEFINED,left,UNDEFINED,403,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,396,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,29
SRC07TE2,FALSE,LEFT,18,721,1043.2,316.3,3,704,1096.2,330.9,164.58,1.13,82.88,NONE,left,0,UNDEFINED,left,UNDEFINED,403,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,396,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,29
SRC07TE2,FALSE,RIGHT,45,317,1057.6,353.2,1,273,837.5,512.2,35.82,5.58,204.09,NONE,right,0,UNDEFINED,right,UNDEFINED,391,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,634,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,30
SRC07TE2,FALSE,LEFT,15,497,1015.7,307.9,2,483,1047.4,325.7,150.71,0.75,55.16,NONE,right,0,UNDEFINED,right,UNDEFINED,391,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,634,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,30
SRC07TE2,FALSE,RIGHT,17,678,1066,299.2,3,662,1021.2,305.9,8.51,0.93,69.62,NONE,right,0,UNDEFINED,right,UNDEFINED,391,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,634,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,30
SRC07TE2,FALSE,RIGHT,39,376,1038.6,339.9,1,338,838.6,514.5,41.09,5.46,220.69,NONE,left,0,UNDEFINED,left,UNDEFINED,708,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,509,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,31
SRC07TE2,FALSE,.,6,762,1052.5,295.9,2,757,1044.1,302.2,36.87,0.22,30.37,NONE,left,0,UNDEFINED,left,UNDEFINED,708,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,509,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,31
SRC07TE2,FALSE,.,25,1358,1060,302.5,3,1334,1045.2,294.1,-29.6,0.35,51.11,.,left,0,UNDEFINED,left,UNDEFINED,708,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,509,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,31
SRC07TE2,FALSE,RIGHT,35,504,1027.8,381.8,1,470,848.7,520.4,37.71,4.66,212.76,NONE,left,0,UNDEFINED,left,UNDEFINED,357,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,319,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,32
SRC07TE2,FALSE,UP,16,673,1068.9,310.4,2,658,1050.9,354.6,67.86,0.98,73.37,NONE,left,0,UNDEFINED,left,UNDEFINED,357,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,319,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,32
SRC07TE2,FALSE,LEFT,39,531,680.9,412.1,1,493,842.4,513,148.03,3.92,168.57,NONE,left,0,UNDEFINED,left,UNDEFINED,400,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,369,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,33
SRC07TE2,FALSE,UP,18,678,637,325.8,2,661,660.9,385.4,111.85,1.32,90,NONE,left,0,UNDEFINED,left,UNDEFINED,400,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,369,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,33
SRC07TE2,FALSE,RIGHT,49,386,1069,316.5,1,338,829.2,514.8,39.59,6.4,237.56,NONE,right,0,UNDEFINED,right,UNDEFINED,287,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,364,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,34
SRC07TE2,FALSE,RIGHT,40,390,1018.4,385.6,1,351,836.5,522.3,36.9,4.68,208.29,NONE,right,0,UNDEFINED,right,UNDEFINED,563,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,471,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,35
SRC07TE2,FALSE,RIGHT,14,572,1053.6,344.3,2,559,1020,357.3,21.15,0.74,58.91,NONE,right,0,UNDEFINED,right,UNDEFINED,563,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,471,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,35
SRC07TE2,FALSE,.,6,907,1046.9,336.7,3,902,1040.5,345.9,55.18,0.23,31.75,NONE,right,0,UNDEFINED,right,UNDEFINED,563,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,471,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,35
SRC07TE2,FALSE,UP,47,395,1018.4,331.5,1,349,839.5,517.1,45.99,5.3,206.7,NONE,left,0,UNDEFINED,left,UNDEFINED,389,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,386,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,36
SRC07TE2,FALSE,RIGHT,15,593,1061.6,297.7,2,579,1019.9,317.3,25.2,0.95,70.7,NONE,left,0,UNDEFINED,left,UNDEFINED,389,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,386,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,36
SRC07TE2,FALSE,RIGHT,50,397,1074.7,382.5,1,348,834.5,532.3,31.95,5.82,212,NONE,right,0,UNDEFINED,right,UNDEFINED,773,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,486,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,37
SRC07TE2,FALSE,.,8,691,1080.6,357,2,684,1065.1,364.1,24.63,0.35,37.27,NONE,right,0,UNDEFINED,right,UNDEFINED,773,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,486,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,37
SRC07TE2,FALSE,.,10,1087,1065.4,328.9,3,1078,1084.6,342.8,144.04,0.49,45.01,NONE,right,0,UNDEFINED,right,UNDEFINED,773,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,486,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,37
SRC07TE2,FALSE,RIGHT,54,377,1112.9,314.3,1,324,840.8,527.8,38.12,7.1,243.32,NONE,left,0,UNDEFINED,left,UNDEFINED,691,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,609,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,38
SRC07TE2,FALSE,.,8,612,1078,311.1,2,605,1094.3,301.6,-149.74,0.39,40.46,NONE,left,0,UNDEFINED,left,UNDEFINED,691,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,609,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,38
SRC07TE2,FALSE,.,7,1330,1059.5,298.3,3,1324,1073.7,294.5,-165,0.3,34.13,NONE,left,0,UNDEFINED,left,UNDEFINED,691,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,609,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,38
SRC07TE2,FALSE,RIGHT,45,399,1066.9,369.6,1,355,837,510.2,31.45,5.54,211.66,NONE,left,0,UNDEFINED,left,UNDEFINED,449,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,568,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,39
SRC07TE2,FALSE,.,7,577,1046.6,344,2,571,1055.3,353.4,132.79,0.26,31.37,NONE,left,0,UNDEFINED,left,UNDEFINED,449,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,568,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,39
SRC07TE2,FALSE,.,8,799,1050.5,320.1,3,792,1038.1,333.5,47.22,0.37,39.52,NONE,left,0,UNDEFINED,left,UNDEFINED,449,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,568,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,39
SRC07TE2,FALSE,RIGHT,51,405,1036.9,345.7,1,355,838.9,512.7,40.12,5.33,192.97,NONE,right,0,UNDEFINED,right,UNDEFINED,485,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,831,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,40
SRC07TE2,FALSE,RIGHT,13,630,1063.8,316.3,2,618,1031.4,331.4,25.01,0.73,56.92,NONE,right,0,UNDEFINED,right,UNDEFINED,485,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,831,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,40
SRC07TE2,FALSE,RIGHT,52,442,1089,325.6,1,391,837.4,519.3,37.56,6.52,206.34,NONE,right,0,UNDEFINED,right,UNDEFINED,424,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,659,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,41
SRC07TE2,FALSE,.,8,809,1062.6,312.9,2,802,1080.5,314.2,175.84,0.37,38.05,NONE,right,0,UNDEFINED,right,UNDEFINED,424,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,659,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,41
SRC07TE2,FALSE,.,12,1165,1054.2,325.7,3,1154,1059.8,302.7,-103.67,0.49,39.97,NONE,right,0,UNDEFINED,right,UNDEFINED,424,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,659,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,41
SRC07TE2,FALSE,UP,46,480,1004,328.5,1,435,828.6,514.7,46.68,5.27,210.46,NONE,right,0,UNDEFINED,right,UNDEFINED,436,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,367,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,42
SRC07TE2,FALSE,RIGHT,18,728,1045.3,301,2,711,998.1,317.2,18.94,1.03,73.96,NONE,right,0,UNDEFINED,right,UNDEFINED,436,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,367,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,42
SRC07TE2,FALSE,RIGHT,49,360,1079.4,336,1,312,841.6,514.1,36.83,6.11,194.16,NONE,left,0,UNDEFINED,left,UNDEFINED,572,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,463,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,43
SRC07TE2,FALSE,LEFT,14,501,1042.5,324,2,488,1074.2,324.9,178.37,0.65,52.87,NONE,left,0,UNDEFINED,left,UNDEFINED,572,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,463,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,43
SRC07TE2,FALSE,RIGHT,39,416,1078.8,408.6,1,378,840.9,512.3,23.55,5.33,219.45,NONE,left,0,UNDEFINED,left,UNDEFINED,668,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,504,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,44
SRC07TE2,FALSE,RIGHT,21,606,1144.3,363.1,2,586,1082.9,380.2,15.61,1.3,102.19,NONE,left,0,UNDEFINED,left,UNDEFINED,668,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,504,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,44
SRC07TE2,FALSE,LEFT,20,966,1078.8,331.8,3,947,1135.9,363.8,150.66,1.34,94.91,NONE,left,0,UNDEFINED,left,UNDEFINED,668,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,504,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,44
SRC07TE2,FALSE,RIGHT,37,521,1049.1,351.4,1,485,846,501.6,36.46,5.2,246.04,NONE,left,0,UNDEFINED,left,UNDEFINED,606,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,350,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,45
SRC07TE2,FALSE,.,20,742,1073.6,325.9,2,723,1054.9,328.1,6.72,0.39,46.15,NONE,left,0,UNDEFINED,left,UNDEFINED,606,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,350,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,45
SRC07TE2,FALSE,LEFT,39,258,636.2,390.4,1,220,839.5,515.5,148.42,4.91,206.9,NONE,right,0,UNDEFINED,right,UNDEFINED,525,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,430,UNDEFINED,0,north_east,UNDEFINED,UNDEFINED,46
SRC07TE2,FALSE,.,11,431,602.1,340.8,2,421,621.5,355.3,143.2,0.5,44.76,NONE,right,0,UNDEFINED,right,UNDEFINED,525,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,430,UNDEFINED,0,north_east,UNDEFINED,UNDEFINED,46
SRC07TE2,FALSE,RIGHT,17,835,627.8,315.2,3,819,592.5,334.7,28.94,0.83,62.84,NONE,right,0,UNDEFINED,right,UNDEFINED,525,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,430,UNDEFINED,0,north_east,UNDEFINED,UNDEFINED,46
SRC07TE2,FALSE,LEFT,31,348,693.1,400,1,318,837.1,516.3,141.1,3.81,177.3,NONE,left,0,UNDEFINED,left,UNDEFINED,702,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,484,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,47
SRC07TE2,FALSE,LEFT,11,531,637.4,337.7,2,521,662.8,350.8,152.72,0.59,50.25,NONE,left,0,UNDEFINED,left,UNDEFINED,702,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,484,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,47
SRC07TE2,FALSE,RIGHT,56,420,1096.6,345.8,1,365,835.8,511.4,32.41,6.34,177.08,NONE,left,0,UNDEFINED,left,UNDEFINED,369,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,479,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,48
SRC07TE2,FALSE,LEFT,13,660,1055.6,323.7,2,648,1089.9,331.9,166.56,0.72,59.16,NONE,left,0,UNDEFINED,left,UNDEFINED,369,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,479,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,48
SRC07TE2,FALSE,RIGHT,38,519,1007,378.2,1,482,834.3,519.1,39.18,4.59,200.14,NONE,left,0,UNDEFINED,left,UNDEFINED,777,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,514,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,49
SRC07TE2,FALSE,RIGHT,11,812,1050.5,333,2,802,1021.4,338.9,11.45,0.61,51.77,NONE,left,0,UNDEFINED,left,UNDEFINED,777,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,514,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,49
SRC07TE2,FALSE,RIGHT,50,400,1070.4,750.4,1,351,841.9,525.6,-44.39,6.55,204.43,NONE,right,0,UNDEFINED,right,UNDEFINED,537,south_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,480,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,50
