RECORDING_SESSION_LABEL,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_ANGLE,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_INDEX,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,EYE_USED,PREVIOUS_FIX_BLINK_AROUND,block_number,block_trial_number,emcount,fix_to_stim,high_location,looked_distractor,low_location,not_fixated,points_received,ques_trial,response_key,response_time,sac_latency,target_correct,target_position,too_late,total_points,trial_number
SRC12TR,5.71,158.51,FALSE,DOWN,36,-130.89,810,666,754.4,1,271.33,775,848.1,542.8,RIGHT,NONE,0,9,1,398,south_east,0,north_west,0,0,0,0,278,243,1,south_west,0,0,9
SRC12TR,0.75,50.3,FALSE,LEFT,15,178.77,1218,621.8,761.7,2,57.88,1204,658.8,762.5,RIGHT,NONE,0,9,1,398,south_east,0,north_west,0,0,0,0,278,243,1,south_west,0,0,9
SRC12TR,5.14,146.94,FALSE,UP,35,134.69,668,663.7,353.7,1,258.02,634,839.3,531.4,RIGHT,NONE,0,10,1,219,south_east,0,north_west,0,0,0,0,316,282,1,north_west,0,0,10
SRC12TR,1.11,65.58,FALSE,UP,17,134.33,979,633,322.2,2,79.23,963,670.9,361,RIGHT,NONE,0,10,1,219,south_east,0,north_west,0,0,0,0,316,282,1,north_west,0,0,10
SRC12TR,5.09,159.02,FALSE,DOWN,32,-131.34,814,680.8,730.3,1,262.72,783,844.5,543.1,RIGHT,NONE,0,11,2,442,south_east,0,north_west,0,0,0,0,433,366,0,north_east,1,0,11
SRC12TR,11.22,162.66,FALSE,UP,69,50.31,1011,1005.3,323.7,2,378.84,943,655.5,746.9,RIGHT,NONE,0,11,2,442,south_east,0,north_west,0,0,0,0,433,366,0,north_east,1,0,11
SRC12TR,0.81,57.9,FALSE,RIGHT,14,30.07,1339,1071,296.4,3,62.23,1326,1036.8,316.2,RIGHT,NONE,0,11,2,442,south_east,0,north_west,0,0,0,0,433,366,0,north_east,1,0,11
SRC12TR,5.79,109.15,FALSE,UP,53,50.86,935,1020.8,331.8,1,287.14,883,843.5,550.3,RIGHT,NONE,0,12,1,529,south_east,0,north_west,0,0,0,0,271,219,1,north_east,0,0,12
SRC12TR,6.03,123.12,FALSE,RIGHT,49,-40.99,1270,1048,725.8,1,215.19,1222,826,532.1,RIGHT,NONE,0,13,1,722,south_east,0,north_west,0,0,0,0,415,367,1,south_east,0,0,13
SRC12TR,0.45,41.21,FALSE,.,11,115.32,1461,1034.5,711.3,2,40.23,1451,1044,731.5,RIGHT,NONE,0,13,1,722,south_east,0,north_west,0,0,0,0,415,367,1,south_east,0,0,13
SRC12TR,5.54,135.07,FALSE,UP,41,46.93,695,1029.6,356.7,1,216.48,655,845.8,553.7,RIGHT,NONE,0,14,1,242,south_east,0,north_west,0,0,0,0,332,292,1,north_east,0,0,14
SRC12TR,6.7,159.57,FALSE,UP,42,51.31,1123,1036,283.4,1,264.42,1082,832.4,537.9,RIGHT,NONE,0,15,1,674,south_east,0,north_west,0,0,0,0,315,274,1,north_east,0,0,15
SRC12TR,5.67,131.76,FALSE,LEFT,43,136.19,901,631.8,351,1,235.28,859,830.5,542,RIGHT,NONE,0,16,1,444,south_east,0,north_west,0,0,0,0,323,280,1,north_west,0,0,16
SRC12TR,5.6,119.12,FALSE,LEFT,47,-137.43,885,632.6,725.2,1,188.28,839,833.6,539.6,RIGHT,NONE,0,17,1,383,south_east,0,north_west,0,0,0,0,368,322,1,south_west,0,0,17
SRC12TR,0.35,44.26,FALSE,.,8,-160.63,1288,609.1,745.5,2,39.67,1281,625.5,739.7,RIGHT,NONE,0,17,1,383,south_east,0,north_west,0,0,0,0,368,322,1,south_west,0,0,17
SRC12TR,6.52,141.83,FALSE,LEFT,46,-136.82,892,596.1,743.7,1,248.07,847,828.5,524.7,RIGHT,NONE,0,18,1,434,south_east,0,north_west,0,0,0,0,324,279,1,south_west,0,0,18
SRC12TR,5.58,139.52,FALSE,RIGHT,40,-41.07,1222,1027.6,709.2,1,239.5,1183,822.7,529.9,RIGHT,NONE,0,19,1,694,south_east,0,north_west,0,0,0,0,394,355,1,south_east,0,0,19
SRC12TR,5.92,109.65,FALSE,LEFT,54,-137.37,803,626.7,732.6,1,238.58,750,839.3,536.1,RIGHT,NONE,0,20,1,288,south_east,0,north_west,0,0,0,0,384,330,1,south_west,0,0,20
SRC12TR,7.06,126,FALSE,DOWN,56,-49.73,730,1058.8,796.3,1,203.47,675,836,531.7,RIGHT,NONE,0,21,1,250,south_east,0,north_west,0,0,0,0,345,290,1,south_east,0,0,21
SRC12TR,1.06,62.54,FALSE,UP,17,100.48,999,1056.8,750.4,2,72.39,983,1066.3,802.2,RIGHT,NONE,0,21,1,250,south_east,0,north_west,0,0,0,0,345,290,1,south_east,0,0,21
SRC12TR,6.76,140.92,FALSE,UP,48,48.63,901,1068.2,313.1,1,243.59,854,850.7,560.3,RIGHT,NONE,0,22,1,462,south_east,0,north_west,0,0,0,0,305,257,1,north_east,0,0,22
SRC12TR,6.12,117.65,FALSE,UP,52,49.57,1060,1035,331.5,1,277.87,1009,842.2,558.3,RIGHT,NONE,0,23,1,635,south_east,0,north_west,0,0,0,0,291,239,1,north_east,0,0,23
SRC12TR,6.35,111.45,FALSE,UP,57,46.23,957,1043,321.5,1,241.98,901,829.4,544.9,RIGHT,NONE,0,24,1,480,south_east,0,north_west,0,0,0,0,343,287,1,north_east,0,0,24
SRC12TR,4.6,85.12,FALSE,RIGHT,54,-29.83,769,1033.3,651.4,1,199.67,716,839.1,539.7,RIGHT,NONE,0,25,1,368,south_east,0,north_west,0,0,0,0,269,216,1,south_east,0,0,25
SRC12TR,2.83,104.76,FALSE,DOWN,27,-72.25,928,1082.9,775.9,2,192.05,902,1040.6,643.1,RIGHT,NONE,0,25,1,368,south_east,0,north_west,0,0,0,0,269,216,1,south_east,0,0,25
SRC12TR,6.17,128.64,FALSE,LEFT,48,-135.09,735,629,748.2,1,239.28,688,842.4,534.6,RIGHT,NONE,0,26,1,277,south_east,0,north_west,0,0,0,0,327,279,1,south_west,0,0,26
SRC12TR,4.87,95.48,FALSE,DOWN,51,-45.24,819,1005.7,682.1,1,291.13,769,838.9,513.2,RIGHT,NONE,0,27,1,387,south_east,0,north_west,0,0,0,0,300,250,1,south_east,0,0,27
SRC12TR,0.85,53.37,FALSE,RIGHT,16,-11.52,998,1072.4,705.8,2,62.72,983,1031.4,697.4,RIGHT,NONE,0,27,1,387,south_east,0,north_west,0,0,0,0,300,250,1,south_east,0,0,27
SRC12TR,5.63,148.08,FALSE,LEFT,38,-135.57,637,641.2,721.1,1,257.26,600,837.1,528.3,RIGHT,NONE,0,28,1,232,south_east,0,north_west,0,0,0,0,272,235,1,south_west,0,0,28
SRC12TR,0.53,53.09,FALSE,LEFT,10,-168.33,885,615.2,727.6,2,49.02,876,640.7,722.3,RIGHT,NONE,0,28,1,232,south_east,0,north_west,0,0,0,0,272,235,1,south_west,0,0,28
SRC12TR,5.43,102.43,FALSE,DOWN,53,-56.52,814,982.7,766.4,1,282.43,762,836.7,544.3,RIGHT,NONE,0,29,2,432,south_east,0,north_west,0,0,0,0,365,322,0,south_west,1,0,29
SRC12TR,7.36,167.26,FALSE,LEFT,44,171.59,931,642.2,734.6,2,282.26,888,999.3,787.9,RIGHT,NONE,0,29,2,432,south_east,0,north_west,0,0,0,0,365,322,0,south_west,1,0,29
SRC12TR,0.89,59.55,FALSE,LEFT,15,-167.05,1235,602.8,746.4,3,69.09,1221,645.5,736.5,RIGHT,NONE,0,29,2,432,south_east,0,north_west,0,0,0,0,365,322,0,south_west,1,0,29
SRC12TR,5.97,138.84,FALSE,UP,43,131.01,957,651.4,327.3,1,256.76,915,841.8,546.7,RIGHT,NONE,0,30,1,557,south_east,0,north_west,0,0,0,0,278,235,1,north_west,0,0,30
SRC12TR,0.92,61.43,FALSE,LEFT,15,155.09,1199,617.2,310.8,2,69.64,1185,657.9,329.7,RIGHT,NONE,0,30,1,557,south_east,0,north_west,0,0,0,0,278,235,1,north_west,0,0,30
SRC12TR,7.06,141.27,FALSE,LEFT,50,-136.21,696,588.1,764.1,1,228.39,647,837.2,524.1,RIGHT,NONE,0,31,1,210,south_east,0,north_west,0,0,0,0,354,305,1,south_west,0,0,31
SRC12TR,0.46,35.12,FALSE,.,13,78.17,933,607.1,730.9,2,37.26,921,602.5,753,RIGHT,NONE,0,31,1,210,south_east,0,north_west,0,0,0,0,354,305,1,south_west,0,0,31
SRC12TR,6.87,137.4,FALSE,UP,50,50.01,756,1064.5,283.9,1,206.54,707,849.7,540.5,RIGHT,NONE,0,32,1,319,south_east,0,north_west,0,0,0,0,304,255,1,north_east,0,0,32
SRC12TR,5.26,154.56,FALSE,DOWN,34,-129.43,768,671.2,737.4,1,256.75,735,833.9,538.7,RIGHT,NONE,0,33,1,316,south_east,0,north_west,0,0,0,0,317,285,1,south_west,0,0,33
SRC12TR,0.83,39.44,FALSE,LEFT,21,-173.96,963,605.2,738.7,2,74.67,943,645.6,734.4,RIGHT,NONE,0,33,1,316,south_east,0,north_west,0,0,0,0,317,285,1,south_west,0,0,33
SRC12TR,5.46,47.46,TRUE,DOWN,115,-134.21,1237,649.7,728,1,155.05,1123,835.2,536.5,RIGHT,AFTER,0,34,1,704,south_east,0,north_west,0,0,0,0,399,285,1,south_west,0,0,34
SRC12TR,0.58,48.29,FALSE,LEFT,12,172.78,1629,621.1,745,2,48.16,1618,649.3,748.6,RIGHT,BEFORE,0,34,1,704,south_east,0,north_west,0,0,0,0,399,285,1,south_west,0,0,34
SRC12TR,6.41,156.42,FALSE,DOWN,41,-133.44,1049,640.7,760.6,1,300.39,1009,855.9,532.2,RIGHT,NONE,0,35,1,629,south_east,0,north_west,0,0,0,0,287,246,1,south_west,0,0,35
SRC12TR,5.97,132.73,FALSE,UP,45,133.61,712,633.2,312.5,1,266,668,833.4,522.9,RIGHT,NONE,0,36,1,204,south_east,0,north_west,0,0,0,0,375,331,1,north_west,0,0,36
SRC12TR,0.53,53.35,FALSE,LEFT,10,143.1,1035,623.1,290.9,2,49.59,1026,643.9,306.5,RIGHT,NONE,0,36,1,204,south_east,0,north_west,0,0,0,0,375,331,1,north_west,0,0,36
SRC12TR,5.64,112.83,FALSE,DOWN,50,-132.9,824,647.9,727.9,1,206.02,775,835.1,525.6,RIGHT,NONE,0,37,1,382,south_east,0,north_west,0,0,0,0,308,259,1,south_west,0,0,37
SRC12TR,0.55,50.38,FALSE,LEFT,11,170.73,1123,620.3,722.9,2,48.27,1113,647.1,727.3,RIGHT,NONE,0,37,1,382,south_east,0,north_west,0,0,0,0,308,259,1,south_west,0,0,37
SRC12TR,5.13,93.28,FALSE,DOWN,55,-45.79,746,1003.7,722,1,255.47,692,829.5,541.8,RIGHT,NONE,0,38,1,325,south_east,0,north_west,0,0,0,0,287,232,1,south_east,0,0,38
SRC12TR,6.5,129.9,FALSE,UP,50,131.8,1068,621.9,313.3,1,238.57,1019,832.3,549.1,RIGHT,NONE,0,39,1,646,south_east,0,north_west,0,0,0,0,288,239,1,north_west,0,0,39
SRC12TR,0.27,38.17,FALSE,.,7,143.72,1352,611,309.7,2,35.01,1346,621.5,317.4,RIGHT,NONE,0,39,1,646,south_east,0,north_west,0,0,0,0,288,239,1,north_west,0,0,39
SRC12TR,7.03,156.27,FALSE,UP,45,126.42,1153,637.3,237.4,1,256.79,1109,840.4,513,RIGHT,NONE,0,40,1,733,south_east,0,north_west,0,0,0,0,299,255,1,north_west,0,0,40
SRC12TR,0.76,58.72,FALSE,DOWN,13,-115.95,1337,611.8,277.7,2,62.66,1325,628.1,244.2,RIGHT,NONE,0,40,1,733,south_east,0,north_west,0,0,0,0,299,255,1,north_west,0,0,40
SRC12TR,6.13,120.1,FALSE,RIGHT,51,44.54,1091,1040.3,316.7,1,262.92,1041,828.1,525.7,RIGHT,NONE,0,41,1,636,south_east,0,north_west,0,0,0,0,321,271,1,north_east,0,0,41
SRC12TR,0.25,35,FALSE,.,7,82.26,771,844.3,514.8,1,32.32,765,842.7,526.6,RIGHT,NONE,0,42,1,594,south_east,0,north_west,0,0,0,0,293,37,1,south_east,0,0,42
SRC12TR,6,153.9,FALSE,DOWN,39,-50.12,1021,1035.8,747.1,2,287.47,983,848.2,521.4,RIGHT,NONE,0,42,1,594,south_east,0,north_west,0,0,0,0,293,37,1,south_east,0,0,42
SRC12TR,0.67,55.62,FALSE,RIGHT,12,12.97,1375,1066.3,738.5,3,55.27,1364,1034.4,745.9,RIGHT,NONE,0,42,1,594,south_east,0,north_west,0,0,0,0,293,37,1,south_east,0,0,42
SRC12TR,6.47,147.13,FALSE,UP,44,51.54,1152,1024.1,266.6,1,251.82,1109,828.4,513.2,RIGHT,NONE,0,43,1,687,south_east,0,north_west,0,0,0,0,330,287,1,north_east,0,0,43
SRC12TR,6.33,107.22,FALSE,UP,59,130.22,969,636.4,290.3,1,281.34,911,834.9,525.3,RIGHT,NONE,0,44,1,546,south_east,0,north_west,0,0,0,0,290,231,1,north_west,0,0,44
SRC12TR,6.03,154.66,FALSE,LEFT,39,-135.57,868,629.9,738.3,1,274.92,830,840.1,531.4,RIGHT,NONE,0,45,1,456,south_east,0,north_west,0,0,0,0,278,240,1,south_west,0,0,45
SRC12TR,5.34,127.22,FALSE,LEFT,42,-138.47,1041,637,719.6,1,223.64,1000,832,546,RIGHT,NONE,0,46,1,599,south_east,0,north_west,0,0,0,0,307,266,1,south_west,0,0,46
SRC12TR,1.27,38.34,FALSE,DOWN,33,-116.89,1200,607.4,775.2,2,113.06,1168,635.5,719.4,RIGHT,NONE,0,46,1,599,south_east,0,north_west,0,0,0,0,307,266,1,south_west,0,0,46
SRC12TR,0.42,46.7,FALSE,.,9,41.87,1402,616,770.6,3,42.24,1394,600.6,784.5,RIGHT,NONE,0,46,1,599,south_east,0,north_west,0,0,0,0,307,266,1,south_west,0,0,46
SRC12TR,5.65,104.68,FALSE,DOWN,54,-47.8,784,1018.2,728.3,1,338.07,731,833.1,523.3,RIGHT,NONE,0,47,1,343,south_east,0,north_west,0,0,0,0,307,253,1,south_east,0,0,47
SRC12TR,0.35,43.72,FALSE,.,8,74.08,1163,1041.5,726,2,36.8,1156,1036.8,742.6,RIGHT,NONE,0,47,1,343,south_east,0,north_west,0,0,0,0,307,253,1,south_east,0,0,47
SRC12TR,6.17,125.87,FALSE,LEFT,49,138.41,683,609.1,344.1,1,271.73,635,833.5,543.5,RIGHT,NONE,0,48,1,234,south_east,0,north_west,0,0,0,0,316,268,1,north_west,0,0,48
SRC12TR,0.45,49.61,FALSE,.,9,114.42,985,613.3,335.2,2,42.57,977,622.3,355,RIGHT,NONE,0,48,1,234,south_east,0,north_west,0,0,0,0,316,268,1,north_west,0,0,48
SRC12TR,5.92,137.71,FALSE,UP,43,134.72,408,631.4,310.5,1,280.11,366,833.9,515.2,RIGHT,NONE,0,49,1,599,south_east,0,north_west,1,0,0,0,515,469,0,south_west,1,0,49
SRC12TR,0.67,51.67,FALSE,UP,13,134.13,604,618.4,291.7,2,53.19,592,641.2,315.2,RIGHT,NONE,0,49,1,599,south_east,0,north_west,1,0,0,0,515,469,0,south_west,1,0,49
SRC12TR,8.93,189.91,FALSE,DOWN,47,-90.11,1249,624,721.4,3,381.12,1203,624.8,283.6,RIGHT,NONE,0,49,1,599,south_east,0,north_west,1,0,0,0,515,469,0,south_west,1,0,49
SRC12TR,0.32,40.1,FALSE,.,8,78.28,1562,609.4,716.6,4,36.85,1555,606.2,732.1,RIGHT,NONE,0,49,1,599,south_east,0,north_west,1,0,0,0,515,469,0,south_west,1,0,49
SRC12TR,6.46,150.19,FALSE,DOWN,43,-47.83,974,1057.2,807.5,1,273.73,932,845.4,572,RIGHT,NONE,0,50,1,566,south_east,0,north_west,0,0,0,0,274,232,1,south_east,0,0,50
SRC12TR,0.62,56.45,FALSE,UP,11,72.47,1200,1067.2,780.3,2,51.23,1190,1058,809.7,RIGHT,NONE,0,50,1,566,south_east,0,north_west,0,0,0,0,274,232,1,south_east,0,0,50
SRC12TR,6.13,130.39,FALSE,LEFT,47,135.6,1057,650.1,333.8,1,235.28,1011,862.9,542.6,RIGHT,NONE,0,51,1,484,south_east,0,north_west,0,0,0,0,436,390,1,north_west,0,0,51
SRC12TR,6.55,148.95,FALSE,LEFT,44,135.73,439,611.8,288.7,1,275.72,396,840.1,511.5,RIGHT,NONE,0,52,1,337,south_east,0,north_west,1,0,0,0,287,222,0,south_east,1,0,52
SRC12TR,12.03,182.27,FALSE,DOWN,66,-46.37,744,1030.6,714.7,2,465.72,679,624.7,287.6,RIGHT,NONE,0,52,1,337,south_east,0,north_west,1,0,0,0,287,222,0,south_east,1,0,52
SRC12TR,0.48,43.38,FALSE,.,11,99.84,1069,1050.6,718.7,3,43.83,1059,1054.6,741.9,RIGHT,NONE,0,52,1,337,south_east,0,north_west,1,0,0,0,287,222,0,south_east,1,0,52
SRC12TR,5.42,102.34,FALSE,DOWN,53,-45.05,401,1033.2,730.8,1,293.08,349,846.4,542.7,RIGHT,NONE,0,53,1,276,south_east,0,north_west,1,0,0,0,1244,1199,0,south_east,1,0,53
SRC12TR,6.23,135.49,FALSE,LEFT,46,136.46,1653,853.5,550.2,2,223.33,1608,1074.2,761,RIGHT,NONE,0,53,1,276,south_east,0,north_west,1,0,0,0,1244,1199,0,south_east,1,0,53
SRC12TR,5.96,135.47,FALSE,RIGHT,44,-41.99,2002,1064.1,744.9,3,295.1,1959,847.9,549.3,RIGHT,NONE,0,53,1,276,south_east,0,north_west,1,0,0,0,1244,1199,0,south_east,1,0,53
SRC12TR,5.9,122.84,FALSE,LEFT,48,-137.34,1096,615.5,744.8,1,175.2,1049,827.1,548.8,RIGHT,NONE,0,54,1,555,south_east,0,north_west,0,0,0,0,421,374,1,south_west,0,0,54
SRC12TR,0.49,27.13,FALSE,.,18,-179.29,1416,587.4,748.2,2,47.25,1399,611.4,747.9,RIGHT,NONE,0,54,1,555,south_east,0,north_west,0,0,0,0,421,374,1,south_west,0,0,54
SRC12TR,5.82,157.33,FALSE,DOWN,37,-133.24,869,640.5,738.5,1,272.3,833,834.9,530.7,RIGHT,NONE,0,55,1,449,south_east,0,north_west,0,0,0,0,287,251,1,south_west,0,0,55
SRC12TR,0.79,52.87,FALSE,LEFT,15,179.42,1099,598,738.4,2,60.13,1085,636.9,738.8,RIGHT,NONE,0,55,1,449,south_east,0,north_west,0,0,0,0,287,251,1,south_west,0,0,55
SRC12TR,6.04,134.15,FALSE,LEFT,45,135.85,698,638.8,361.4,1,261.42,654,849.3,566.2,RIGHT,NONE,0,56,1,270,south_east,0,north_west,0,0,0,0,294,251,1,north_west,0,0,56
SRC12TR,0.28,35.28,FALSE,.,8,141.8,1002,629.3,347.4,2,33.49,995,640.1,355.9,RIGHT,NONE,0,56,1,270,south_east,0,north_west,0,0,0,0,294,251,1,north_west,0,0,56
SRC12TR,5.59,107.48,FALSE,DOWN,52,-45.46,869,1013.4,721.6,1,362.4,818,822.5,526.6,RIGHT,NONE,0,57,1,453,south_east,0,north_west,0,0,0,0,282,231,1,south_east,0,0,57
SRC12TR,6.14,111.69,FALSE,LEFT,55,-136.13,879,628.1,741.6,1,205.7,825,844.2,533,RIGHT,NONE,0,58,1,401,south_east,0,north_west,0,0,0,0,344,290,1,south_west,0,0,58
SRC12TR,0.26,37.53,FALSE,.,7,140.82,1203,615.2,740.2,2,36.26,1197,625.2,748.4,RIGHT,NONE,0,58,1,401,south_east,0,north_west,0,0,0,0,344,290,1,south_west,0,0,58
SRC12TR,6.31,143.46,FALSE,UP,44,128.31,1176,659.4,315.1,1,262.95,1133,849.4,556.3,RIGHT,NONE,0,59,1,727,south_east,0,north_west,0,0,0,0,314,271,1,north_west,0,0,59
SRC12TR,0.41,45.72,FALSE,.,9,-177.43,1425,644,331.9,2,42.45,1417,664,331,RIGHT,NONE,0,59,1,727,south_east,0,north_west,0,0,0,0,314,271,1,north_west,0,0,59
SRC12TR,6.52,116.51,FALSE,UP,56,49.48,935,1032.3,297,1,270.32,880,826.3,538.3,RIGHT,NONE,0,60,1,445,south_east,0,north_west,0,0,0,0,356,301,1,north_east,0,0,60
SRC12TR,6.2,112.67,FALSE,DOWN,55,-46.9,1065,1037,732.7,1,311.69,1011,830.6,511.2,RIGHT,NONE,0,61,1,660,south_east,0,north_west,0,0,0,0,270,216,1,south_east,0,0,61
SRC12TR,5.43,150.7,FALSE,DOWN,36,-133.66,908,658.7,744.7,1,230.16,873,841.3,552.2,RIGHT,NONE,0,62,1,519,south_east,0,north_west,0,0,0,0,258,223,1,south_west,0,0,62
SRC12TR,0.67,55.66,FALSE,LEFT,12,163.66,1187,613.9,769,2,56.17,1176,645.4,778.3,RIGHT,NONE,0,62,1,519,south_east,0,north_west,0,0,0,0,258,223,1,south_west,0,0,62
SRC12TR,6.06,137.68,FALSE,DOWN,44,-134.12,694,625.9,736.8,1,219.13,651,831.7,523.7,RIGHT,NONE,0,63,1,223,south_east,0,north_west,0,0,0,0,337,294,1,south_west,0,0,63
SRC12TR,6.13,125.19,FALSE,UP,49,134.43,780,638.3,324.9,1,224.16,732,847,538,RIGHT,NONE,0,64,1,307,south_east,0,north_west,0,0,0,0,339,291,1,north_west,0,0,64
SRC12TR,6.91,160.73,FALSE,UP,43,51.31,1220,1046.4,248.4,1,246.72,1178,836.2,511.1,RIGHT,NONE,0,65,1,791,south_east,0,north_west,0,0,0,0,293,251,1,north_east,0,0,65
SRC12TR,6.47,140.69,FALSE,UP,46,132.65,951,610.4,306,1,253.36,906,823.7,537.6,RIGHT,NONE,0,66,1,503,south_east,0,north_west,0,0,0,0,315,270,1,north_west,0,0,66
SRC12TR,0.34,42.06,FALSE,.,8,140.66,1302,603.7,297.2,2,36.29,1295,616.4,307.6,RIGHT,NONE,0,66,1,503,south_east,0,north_west,0,0,0,0,315,270,1,north_west,0,0,66
SRC12TR,6.15,153.86,FALSE,UP,40,132.33,630,650.7,336,1,281.08,591,852.1,557.6,RIGHT,NONE,0,67,1,229,south_east,0,north_west,0,0,0,0,281,242,1,north_west,0,0,67
SRC12TR,0.53,40.59,FALSE,LEFT,13,154.13,877,633.6,336.6,2,43.16,865,656.7,347.8,RIGHT,NONE,0,67,1,229,south_east,0,north_west,0,0,0,0,281,242,1,north_west,0,0,67
SRC12TR,6.24,168.58,FALSE,RIGHT,37,-42.32,1132,1069,758.7,1,309,1096,843.7,552.5,RIGHT,NONE,0,68,1,750,south_east,0,north_west,0,0,0,0,248,212,1,south_east,0,0,68
SRC12TR,6.18,137.3,FALSE,UP,45,49.98,986,1033.1,305.1,1,216.27,942,840,535.3,RIGHT,NONE,0,69,1,587,south_east,0,north_west,0,0,0,0,265,221,1,north_east,0,0,69
SRC12TR,1.02,2.78,TRUE,DOWN,367,-50.92,1531,1077.1,363.8,2,357.19,1165,1045.8,325.3,RIGHT,AFTER,0,69,1,587,south_east,0,north_west,0,0,0,0,265,221,1,north_east,0,0,69
SRC12TR,5.3,99.97,FALSE,RIGHT,53,-43.88,797,1009,688.8,1,322.35,745,823,509.4,RIGHT,NONE,0,70,1,372,south_east,0,north_west,0,0,0,0,292,240,1,south_east,0,0,70
SRC12TR,6.41,70.47,FALSE,LEFT,91,-135.15,780,617.3,781.6,1,206.99,690,839.4,559.3,RIGHT,NONE,0,71,1,355,south_east,0,north_west,0,0,0,0,290,200,1,south_west,0,0,71
SRC12TR,5.45,102.92,FALSE,RIGHT,53,-42.65,532,1032.2,714.6,1,288.6,480,836.6,533.7,RIGHT,NONE,0,72,1,461,south_east,0,north_west,1,0,0,0,841,773,0,north_west,1,0,72
SRC12TR,10.36,150.17,FALSE,UP,69,133.58,1436,709.6,361,2,235.94,1368,1058.2,728.8,RIGHT,NONE,0,72,1,461,south_east,0,north_west,1,0,0,0,841,773,0,north_west,1,0,72
SRC12TR,2.78,99.25,FALSE,UP,28,130.44,1586,618.9,270.8,3,187.7,1559,706.6,373.8,RIGHT,NONE,0,72,1,461,south_east,0,north_west,1,0,0,0,841,773,0,north_west,1,0,72
SRC12TR,6.7,142.46,FALSE,LEFT,47,135.07,631,613,317.6,1,281.5,585,843.6,547.9,RIGHT,NONE,0,73,1,224,south_east,0,north_west,0,0,0,0,287,241,1,north_west,0,0,73
SRC12TR,6.03,120.51,FALSE,LEFT,50,138.64,477,623,336.3,1,261.62,428,842.8,530,RIGHT,NONE,0,74,1,355,south_east,0,north_west,1,0,0,0,319,255,0,north_east,1,0,74
SRC12TR,7.87,121.04,FALSE,RIGHT,65,8.63,807,1013.6,283.5,2,312.92,743,634.8,341,RIGHT,NONE,0,74,1,355,south_east,0,north_west,1,0,0,0,319,255,0,north_east,1,0,74
SRC12TR,0.46,51.54,FALSE,.,9,19.64,1269,1064,291.2,3,43.17,1261,1042.7,298.8,RIGHT,NONE,0,74,1,355,south_east,0,north_west,1,0,0,0,319,255,0,north_east,1,0,74
SRC12TR,3.52,109.99,FALSE,LEFT,32,150.55,481,704.6,465.3,1,187.38,450,853.4,549.5,RIGHT,NONE,0,75,1,660,south_east,0,north_west,0,0,0,0,485,426,1,south_east,0,0,75
SRC12TR,3.29,121.96,FALSE,RIGHT,27,-19.72,695,855.7,526.8,2,194.89,669,705.2,472.8,RIGHT,NONE,0,75,1,660,south_east,0,north_west,0,0,0,0,485,426,1,south_east,0,0,75
SRC12TR,5.2,86.66,FALSE,DOWN,60,-46.59,1278,1031.2,726.8,3,230.98,1219,857,541.7,RIGHT,NONE,0,75,1,660,south_east,0,north_west,0,0,0,0,485,426,1,south_east,0,0,75
SRC12TR,0.57,51.68,FALSE,UP,11,61.28,1516,1055.4,722.3,4,49.8,1506,1042,746.9,RIGHT,NONE,0,75,1,660,south_east,0,north_west,0,0,0,0,485,426,1,south_east,0,0,75
SRC12TR,6.66,130.64,FALSE,LEFT,51,136.11,1054,607.5,308.9,1,279,1004,841.1,533.6,RIGHT,NONE,0,76,1,464,south_east,0,north_west,0,0,0,0,469,419,1,north_west,0,0,76
SRC12TR,6.4,139.23,FALSE,LEFT,46,136.9,788,610.5,316.7,1,260.15,743,838,529.6,RIGHT,NONE,0,77,1,348,south_east,0,north_west,0,0,0,0,306,261,1,north_west,0,0,77
SRC12TR,6.38,148.32,FALSE,LEFT,43,137.48,443,614.8,322.2,1,300.81,401,843.5,531.9,RIGHT,NONE,0,78,1,699,south_east,0,north_west,1,0,0,0,297,241,0,south_west,1,0,78
SRC12TR,7.29,127.96,FALSE,DOWN,57,-92.78,1131,602.1,690.3,2,443.73,1075,619.4,333.7,RIGHT,NONE,0,78,1,699,south_east,0,north_west,1,0,0,0,297,241,0,south_west,1,0,78
SRC12TR,5.99,130.23,FALSE,UP,46,46.64,748,1052.1,329,1,280.23,703,852.2,541.1,RIGHT,NONE,0,79,1,308,south_east,0,north_west,0,0,0,0,306,261,1,north_east,0,0,79
SRC12TR,0.55,46.2,FALSE,RIGHT,12,30.45,1067,1076.5,309.1,2,45.81,1056,1053.2,322.8,RIGHT,NONE,0,79,1,308,south_east,0,north_west,0,0,0,0,306,261,1,north_east,0,0,79
SRC12TR,6.53,155.57,FALSE,DOWN,42,-129.1,745,636.1,765.2,1,299.1,704,837.2,516.5,RIGHT,NONE,0,80,1,339,south_east,0,north_west,0,0,0,0,274,233,1,south_west,0,0,80
