RECORDING_SESSION_LABEL,answer,block_number,c_target,fix_to_temp,high_location,low_location,not_fixated,response_key,response_time,target_correct,target_position,temp_to_stim,trial_number,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_PUPIL,CURRENT_FIX_X,CURRENT_FIX_Y,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_Y,NEXT_SAC_INDEX,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_Y
SR04TE2,left,0,left,747,south_east,north_west,0,left,414,1,south_west,747,72,NONE,2041,2047,1,2547,849.1,521.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,474,south_east,north_west,0,left,633,1,north_west,474,73,NONE,1702,1708,1,2413,844.3,516.7,1.02,86.54,68.3,FALSE,UP,15,1723,850.6,460.9,1,154.56,1709,847.6,510.6
SR04TE2,left,0,left,609,south_east,north_west,0,left,555,1,north_west,609,74,NONE,692,698,1,2310,836.8,516,0.24,157.04,39.56,FALSE,.,6,704,825.2,510.1,1,32.57,699,835.8,514.6
SR04TE2,left,0,left,609,south_east,north_west,0,left,555,1,north_west,609,74,AFTER,1148,1852,2,2519,829.8,506.3,.,.,.,TRUE,DOWN,65,1917,.,.,2,1923.49,1853,837.7,505
SR04TE2,right,0,right,791,south_east,north_west,0,right,455,1,south_east,791,75,NONE,2144,2150,1,2312,844.1,521.3,21.99,-110.46,879.48,FALSE,DOWN,25,2175,469.2,1633.1,1,1685.32,2151,862.3,531
SR04TE2,right,0,right,662,south_east,north_west,0,right,486,1,south_west,662,76,AFTER,1901,1907,1,2290,841.2,521.1,.,.,.,TRUE,DOWN,42,1949,.,.,1,1724.74,1908,847.8,535.3
SR04TE2,left,0,left,693,south_east,north_west,0,left,538,1,north_west,693,77,AFTER,1963,1969,1,2435,843.2,502.8,1.43,-98.02,15.1,TRUE,DOWN,95,2064,841.4,583.2,1,1640.19,1970,851.1,514.1
SR04TE2,right,0,right,496,south_east,north_west,0,right,473,1,north_east,496,78,NONE,1568,1574,1,2328,845.9,517.4,21.31,-109.42,760.99,FALSE,DOWN,28,1602,490.1,1600.4,1,1757.68,1575,851,530.3
SR04TE2,right,0,right,715,south_east,north_west,0,right,511,1,north_west,715,79,AFTER,1992,1998,1,2660,858,529.8,.,.,.,TRUE,DOWN,78,2076,.,.,1,1771.49,1999,859.4,532.6
SR04TE2,left,0,left,649,south_east,north_west,0,left,559,1,south_east,649,80,AFTER,1916,1922,1,2561,857,517.9,.,.,.,TRUE,DOWN,78,2000,.,.,1,1771.91,1923,855.1,537.7
SR04TE2,left,0,left,251,south_east,north_west,0,left,488,1,south_east,251,81,NONE,1120,1126,1,2424,832.6,529.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,356,south_east,north_west,0,left,481,1,south_west,356,82,NONE,1328,1334,1,2519,855.1,536.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,757,south_east,north_west,0,right,744,1,south_east,757,83,NONE,2080,2086,1,2403,857.5,527.6,0.5,-161.26,55.4,FALSE,.,9,2095,839.9,547.9,1,47.52,2087,862.8,540.1
SR04TE2,right,0,right,757,south_east,north_west,0,right,744,1,south_east,757,83,AFTER,272,2367,2,2437,847.2,550.9,20.9,-110.81,746.53,TRUE,DOWN,28,2395,460.9,1609.3,2,1627.08,2368,840,565.9
SR04TE2,left,0,left,255,south_east,north_west,0,left,510,1,south_east,255,84,NONE,1158,1164,1,2042,842.7,522,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,735,south_east,north_west,0,left,469,1,north_east,735,85,NONE,2076,2082,1,2261,826.9,531.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,334,south_east,north_west,0,right,531,1,south_west,334,86,NONE,1333,1339,1,2347,822.9,528.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,277,south_east,north_west,0,right,432,1,south_east,277,87,NONE,1116,1122,1,2607,827,512.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,708,south_east,north_west,0,right,473,1,north_west,708,88,NONE,2029,2035,1,2634,816.9,533,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,619,south_east,north_west,0,right,486,1,north_east,619,89,NONE,1852,1858,1,2384,817.8,516.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,410,south_east,north_west,0,left,471,1,north_east,410,90,NONE,1420,1426,1,2289,835,510.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,439,south_east,north_west,0,right,470,1,south_east,439,91,NONE,1479,1485,1,2047,840.3,537.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,622,south_east,north_west,0,left,497,1,south_west,622,92,NONE,1877,1883,1,2007,833.7,525.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,578,south_east,north_west,0,right,441,1,south_east,578,93,NONE,1728,1734,1,1966,847.2,507.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,258,south_east,north_west,0,right,496,1,south_west,258,94,NONE,1143,1149,1,2275,847.7,535.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,545,south_east,north_west,0,right,454,1,south_west,545,95,NONE,1681,1687,1,2547,838.2,518.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,576,south_east,north_west,0,right,457,1,north_west,576,96,NONE,1746,1752,1,2684,841,511.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,711,south_east,north_west,0,right,454,1,north_west,711,97,NONE,2008,2014,1,2239,853.9,528.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,682,south_east,north_west,0,left,477,1,south_west,682,98,NONE,1972,1978,1,2202,850.5,525.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,692,south_east,north_west,0,right,481,1,north_west,692,99,NONE,2002,2008,1,1963,835.3,512.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,359,south_east,north_west,0,right,406,1,south_west,359,100,NONE,1254,1260,1,1903,830.6,533.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,676,south_east,north_west,0,left,536,1,north_west,676,101,NONE,2013,2019,1,2088,843.7,524.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,361,south_east,north_west,0,right,407,1,south_west,361,102,NONE,1265,1271,1,2395,846.3,536.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,654,south_east,north_west,0,right,442,0,north_east,654,103,NONE,1858,1864,1,2716,846.4,515.7,0.22,-172.49,9.58,FALSE,.,23,1887,859.2,488.5,1,42.93,1865,869.8,487.1
SR04TE2,right,0,right,320,south_east,north_west,0,right,461,1,south_west,320,104,NONE,1238,1244,1,3032,828.7,529.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,451,south_east,north_west,0,left,468,1,south_west,451,105,NONE,1499,1505,1,2330,847,534.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,307,south_east,north_west,0,left,560,1,south_west,307,106,NONE,1303,1309,1,2273,828.2,525.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,379,south_east,north_west,0,right,470,1,north_west,379,107,NONE,427,433,1,1903,840.7,520.1,0.2,174.82,34.16,FALSE,.,6,439,829.5,515,1,29.3,434,839.4,515.9
SR04TE2,right,0,right,379,south_east,north_west,0,right,470,1,north_west,379,107,NONE,932,1371,2,2190,846.3,515.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,357,south_east,north_west,0,left,500,1,north_east,357,108,NONE,1342,1348,1,2285,850.3,524.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,374,south_east,north_west,0,left,472,1,south_east,374,109,NONE,1355,1361,1,2189,840,516.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,376,south_east,north_west,0,right,482,1,north_east,376,110,NONE,51,57,1,2423,838,520.4,0.21,-3.96,34.79,FALSE,.,6,63,854.1,524.7,1,33.89,58,844,524
SR04TE2,right,0,right,376,south_east,north_west,0,right,482,1,north_east,376,110,AFTER,1260,1323,2,2157,840.7,522.1,.,.,.,TRUE,DOWN,55,1378,.,.,2,1711.41,1324,828.5,536.1
SR04TE2,left,0,left,336,south_east,north_west,0,left,560,1,north_east,336,111,NONE,1365,1371,1,2061,851.5,525.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,617,south_east,north_west,0,right,513,1,south_west,617,112,NONE,1878,1884,1,2050,835.5,514.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,602,south_east,north_west,0,right,485,1,north_west,602,113,NONE,1821,1827,1,1991,832.9,520.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,609,south_east,north_west,0,left,456,1,north_east,609,114,NONE,1814,1820,1,2024,845.8,518.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,743,south_east,north_west,0,right,541,1,south_east,743,115,NONE,2164,2170,1,2134,835.9,524.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,436,south_east,north_west,0,right,580,1,north_east,436,116,NONE,1581,1587,1,2250,843.6,514.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,left,0,left,594,south_east,north_west,0,left,431,1,north_east,594,117,NONE,1749,1755,1,2527,832.3,523.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,574,south_east,north_west,0,right,431,1,north_east,574,118,NONE,1716,1722,1,2564,841.2,518.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR04TE2,right,0,right,400,south_east,north_west,0,right,434,1,north_east,400,119,NONE,1366,1372,1,1926,846,524.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,348,north_west,north_east,0,right,974,1,south_east,348,0,NONE,1809,1815,1,3992,835.4,524,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,652,north_west,north_east,0,right,900,1,south_east,652,1,NONE,669,675,1,3962,842.6,523.4,0.28,172.94,40.66,FALSE,.,7,682,831.3,517.4,1,31.57,676,845,519.1
SR05TE1,right,0,right,652,north_west,north_east,0,right,900,1,south_east,652,1,NONE,1660,2342,2,3985,837,517.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,762,north_west,north_east,0,None,1002,0,south_west,762,2,NONE,421,427,1,4052,838.8,530.7,1.02,-94.07,26.1,FALSE,DOWN,39,466,852.6,579.3,1,129.14,428,856.1,529.9
SR05TE1,right,0,right,762,north_west,north_east,0,None,1002,0,south_west,762,2,NONE,689,1155,2,4056,837.5,540,3.11,-35.93,110.99,FALSE,RIGHT,28,1183,963,632.4,2,158.84,1156,840.7,543.4
SR05TE1,right,0,right,762,north_west,north_east,0,None,1002,0,south_west,762,2,NONE,142,1325,3,3918,967.7,648.5,3.18,147.17,109.51,FALSE,LEFT,29,1354,840.2,569.6,3,161.55,1326,969.9,653.7
SR05TE1,right,0,right,762,north_west,north_east,0,None,1002,0,south_west,762,2,NONE,241,1595,4,3823,832.6,569.3,0.27,42.37,37.87,FALSE,.,7,1602,847.5,562.3,4,33.1,1596,838,571
SR05TE1,right,0,right,762,north_west,north_east,0,None,1002,0,south_west,762,2,NONE,866,2468,5,3688,853.2,569.4,0.35,151.14,44.14,FALSE,.,8,2476,840.3,557.4,5,36.55,2469,855.3,565.7
SR05TE1,right,0,right,762,north_west,north_east,0,None,1002,0,south_west,762,2,NONE,189,2665,6,3849,842.9,557.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,234,north_west,north_east,0,None,1002,0,south_east,234,3,NONE,1603,1609,1,3527,842,521,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,672,north_west,north_east,0,None,1002,0,north_west,672,4,NONE,1048,1054,1,3752,834.8,530.3,0.23,172.76,38.1,FALSE,.,6,1060,825.9,523.4,1,32.04,1055,836.9,524.8
SR05TE1,right,0,right,672,north_west,north_east,0,None,1002,0,north_west,672,4,NONE,988,2048,2,3798,826.4,529.5,0.45,3.41,45.03,FALSE,.,10,2058,851.1,536.2,2,41.56,2049,829.3,537.5
SR05TE1,right,0,right,672,north_west,north_east,0,None,1002,0,north_west,672,4,NONE,147,2205,3,3893,850.7,530.8,0.31,173.46,43.88,FALSE,.,7,2212,832.8,527.7,3,34.9,2206,847.6,529.4
SR05TE1,right,0,right,672,north_west,north_east,0,None,1002,0,north_west,672,4,NONE,275,2487,4,3921,832.2,526.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,662,north_west,north_east,0,None,1002,0,north_west,662,5,NONE,1531,1537,1,3993,834,537.5,0.2,10.1,39.79,FALSE,.,5,1542,842.7,541.2,1,31.9,1538,833.2,542.9
SR05TE1,left,0,left,662,north_west,north_east,0,None,1002,0,north_west,662,5,NONE,922,2464,2,3951,837.7,538.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,755,north_west,north_east,0,None,1002,0,north_east,755,6,NONE,2644,2650,1,4073,846.8,528.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,767,north_west,north_east,0,None,1002,0,north_east,767,7,NONE,1210,1216,1,4151,833.1,523.4,1.03,-1.38,54.06,FALSE,RIGHT,19,1235,875.9,522.6,1,62.66,1217,826.1,521.4
SR05TE1,left,0,left,767,north_west,north_east,0,None,1002,0,north_east,767,7,NONE,165,1400,2,4201,877.6,529.8,0.93,168.66,58.22,FALSE,LEFT,16,1416,827.6,523.8,2,71.2,1401,871.9,532.7
SR05TE1,left,0,left,767,north_west,north_east,0,None,1002,0,north_east,767,7,NONE,1264,2680,3,4116,838.6,533.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,626,north_west,north_east,0,None,1002,0,north_east,626,8,NONE,349,355,1,4276,844.8,532.2,0.26,143.46,37.03,FALSE,.,7,362,832.4,525.3,1,30.61,356,842.5,532.8
SR05TE1,right,0,right,626,north_west,north_east,0,None,1002,0,north_east,626,8,NONE,2018,2380,2,4173,846.2,540,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,368,north_west,north_east,0,None,1002,0,north_west,368,9,NONE,1871,1877,1,4190,837.5,525.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,743,north_west,north_east,0,left,852,1,north_east,743,10,NONE,2481,2487,1,4223,843.2,527.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,615,north_west,north_east,0,left,926,1,north_east,615,11,NONE,359,365,1,4070,847,525.9,0.19,165.69,38.3,FALSE,.,5,370,836.7,523.6,1,29.48,366,845.7,525.9
SR05TE1,left,0,left,615,north_west,north_east,0,left,926,1,north_east,615,11,NONE,1922,2292,2,3918,840.6,536.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,345,north_west,north_east,0,None,1001,0,south_east,345,12,NONE,1696,1738,1,3407,833.6,556.5,0.41,157.86,46,FALSE,.,9,1747,805,560,1,42.18,1739,823.6,567.6
SR05TE1,left,0,left,345,north_west,north_east,0,None,1001,0,south_east,345,12,NONE,81,1828,2,3532,805.9,553.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,655,north_west,north_east,0,left,947,1,south_west,655,13,NONE,1001,1007,1,3836,837.1,521.6,0.37,176.79,45.95,FALSE,.,8,1015,821,518.8,1,38.45,1008,838.8,519.8
SR05TE1,left,0,left,655,north_west,north_east,0,left,947,1,south_west,655,13,NONE,1019,2034,2,3839,829.9,527.9,0.38,19.97,42.17,FALSE,.,9,2043,854.2,522.4,2,38.81,2035,836.9,528.7
SR05TE1,left,0,left,655,north_west,north_east,0,left,947,1,south_west,655,13,NONE,350,2393,3,3907,844,518.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,396,north_west,north_east,0,right,867,1,north_east,396,14,NONE,1511,1517,1,3323,836.5,518.3,0.19,23.98,31.22,FALSE,.,6,1523,844.2,501.8,1,31.62,1518,835.9,505.5
SR05TE1,right,0,right,396,north_west,north_east,0,right,867,1,north_east,396,14,NONE,272,1795,2,3632,836.8,495.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,326,north_west,north_east,0,left,918,1,north_west,326,15,NONE,1693,1699,1,3795,844.3,526.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,738,north_west,north_east,0,right,838,1,north_east,738,16,NONE,908,914,1,3743,834.3,534.3,0.25,13.64,36.07,FALSE,.,7,921,853.3,567.6,1,33.75,915,841.4,570.5
SR05TE1,right,0,right,738,north_west,north_east,0,right,838,1,north_east,738,16,NONE,1531,2452,2,3390,853.2,559.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,448,north_west,north_east,0,None,1002,0,south_west,448,17,NONE,1675,1681,1,3783,849.6,524.5,0.21,-177.76,35.08,FALSE,.,6,1687,837.4,516.8,1,30.83,1682,847.6,516.4
SR05TE1,left,0,left,448,north_west,north_east,0,None,1002,0,south_west,448,17,NONE,349,2036,2,3916,836.9,510.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,342,north_west,north_east,0,left,766,1,south_west,342,18,NONE,1387,1393,1,3951,838.6,523.7,0.45,-4.71,45.1,FALSE,.,10,1403,866.5,528.8,1,40.17,1394,844.7,527
SR05TE1,left,0,left,342,north_west,north_east,0,left,766,1,south_west,342,18,NONE,190,1593,2,3901,857.2,525.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,551,north_west,north_east,0,left,831,1,north_east,551,19,NONE,2070,2076,1,3804,841.2,521,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,723,north_west,north_east,0,right,952,1,south_east,723,20,NONE,1984,1990,1,3312,842.6,552.1,0.31,143.01,43.88,FALSE,.,7,1997,826.5,561.7,1,33.59,1991,838.4,570.7
SR05TE1,right,0,right,723,north_west,north_east,0,right,952,1,south_east,723,20,NONE,533,2530,2,3398,821.7,549.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,494,north_west,north_east,0,right,874,1,south_west,494,21,NONE,121,127,1,3534,858.8,519.5,0.26,169.68,37.72,FALSE,.,7,134,840.7,519.8,1,33.36,128,853.3,522.1
SR05TE1,right,0,right,494,north_west,north_east,0,right,874,1,south_west,494,21,NONE,1854,1988,2,3594,840,529.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,745,north_west,north_east,0,right,977,1,south_west,745,22,NONE,2589,2595,1,3199,830.9,539.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,750,north_west,north_east,0,right,935,1,north_east,750,23,NONE,2565,2571,1,3219,843.8,512.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,771,north_west,north_east,0,left,686,1,south_west,771,24,NONE,2118,2124,1,2857,822.4,524.8,0.27,-1.75,38.6,FALSE,.,7,2131,829.4,515,1,33.59,2125,816.3,514.6
SR05TE1,left,0,left,771,north_west,north_east,0,left,686,1,south_west,771,24,NONE,233,2364,2,3107,825.8,511.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,646,north_west,north_east,0,left,958,1,south_east,646,25,AFTER,170,176,1,2532,840.4,520.6,0.81,95.58,6.11,TRUE,UP,132,308,843.5,490.6,1,887.26,177,847.3,529.6
SR05TE1,left,0,left,646,north_west,north_east,0,left,958,1,south_east,646,25,BEFORE,2084,2392,2,2695,835,519.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,422,north_west,north_east,0,right,951,1,north_west,422,26,NONE,39,45,1,2387,843.9,527.2,0.23,-171.15,37.91,FALSE,.,6,51,829.1,531.9,1,30.48,46,840,530.2
SR05TE1,right,0,right,422,north_west,north_east,0,right,951,1,north_west,422,26,NONE,809,860,2,2221,822.9,542.5,0.2,135.12,32.98,FALSE,.,6,866,804.7,542.5,2,29.24,861,811.5,549.3
SR05TE1,right,0,right,422,north_west,north_east,0,right,951,1,north_west,422,26,NONE,1070,1936,3,2237,804.2,539.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,444,north_west,north_east,0,right,858,1,north_east,444,27,NONE,1707,1713,1,2589,825.2,520.2,0.26,0.46,36.82,FALSE,.,7,1720,837.4,510.5,1,30.91,1714,824.9,510.6
SR05TE1,right,0,right,444,north_west,north_east,0,right,858,1,north_east,444,27,NONE,162,1882,2,2813,835.6,507.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,665,north_west,north_east,0,right,895,1,north_west,665,28,NONE,606,612,1,2198,837.5,524.1,0.26,0.46,36.82,FALSE,.,7,619,843.4,516.7,1,33.07,613,830.9,516.8
SR05TE1,right,0,right,665,north_west,north_east,0,right,895,1,north_west,665,28,NONE,1745,2364,2,2771,848.4,492,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,744,north_west,north_east,0,right,761,1,north_east,744,29,NONE,236,242,1,2865,854,538.5,0.42,169.94,47,FALSE,.,9,251,833.4,541.5,1,42.63,243,853.6,545.1
SR05TE1,right,0,right,744,north_west,north_east,0,right,761,1,north_east,744,29,AFTER,403,654,2,2533,836.5,559.7,0.29,6.43,1.94,TRUE,.,151,805,844.2,590.1,2,1047.54,655,830.1,591.7
SR05TE1,right,0,right,744,north_west,north_east,0,right,761,1,north_east,744,29,BEFORE,269,1074,3,1931,836.5,597.6,0.44,161.42,48.58,FALSE,.,9,1083,811.6,592.7,3,43.43,1075,831.7,599.5
SR05TE1,right,0,right,744,north_west,north_east,0,right,761,1,north_east,744,29,NONE,1311,2394,4,2126,820.6,573.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,212,north_west,north_east,0,right,722,1,south_east,212,30,NONE,1277,1283,1,2594,839.1,514.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,670,north_west,north_east,0,left,668,1,south_west,670,31,NONE,2126,2132,1,2295,826.7,551.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,383,north_west,north_east,0,None,1002,0,north_east,383,32,NONE,1901,1907,1,2070,819.8,524.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,203,north_west,north_east,0,None,1002,0,south_east,203,33,NONE,549,555,1,2358,844.1,528.5,0.31,169.68,44.31,FALSE,.,7,562,832.8,525.2,1,34.61,556,847.6,527.9
SR05TE1,right,0,right,203,north_west,north_east,0,None,1002,0,south_east,203,33,NONE,976,1538,2,2345,835,537.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,267,north_west,north_east,0,right,924,1,north_west,267,34,NONE,1261,1267,1,2396,834.7,527,0.45,140.49,40.57,FALSE,.,11,1278,828.1,511.8,1,40.88,1268,844.8,525.6
SR05TE1,right,0,right,267,north_west,north_east,0,right,924,1,north_west,267,34,NONE,318,1596,2,2569,836.7,509.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,765,north_west,north_east,0,left,718,1,south_west,765,35,NONE,2380,2386,1,2389,845.6,532.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,610,north_west,north_east,0,right,765,1,south_west,610,36,NONE,142,148,1,1343,841,527.9,0.46,172.73,45.52,FALSE,.,10,158,813.8,526.4,1,41.91,149,835.7,529.2
SR05TE1,right,0,right,610,north_west,north_east,0,right,765,1,south_west,610,36,NONE,1249,1407,2,1218,811.1,521.9,0.22,157.05,36.94,FALSE,.,6,1413,808.1,516.9,2,33.38,1408,818,521.1
SR05TE1,right,0,right,610,north_west,north_east,0,right,765,1,south_west,610,36,NONE,341,1754,3,1625,818,518.7,0.29,8.29,40.78,FALSE,.,7,1761,843.7,520.2,3,35.3,1755,830,522.2
SR05TE1,right,0,right,610,north_west,north_east,0,right,765,1,south_west,610,36,NONE,362,2123,4,1813,842.9,516.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,436,north_west,north_east,0,left,655,1,south_east,436,37,NONE,1660,1666,1,2350,843.8,519.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,338,north_west,north_east,0,left,543,1,north_west,338,38,NONE,1349,1355,1,2138,843.9,526.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,778,north_west,north_east,0,right,676,1,south_west,778,39,NONE,1251,1257,1,1345,838.2,524.9,0.36,163.95,45.59,FALSE,.,8,1265,836,521.2,1,38.7,1258,853,526.1
SR05TE1,right,0,right,778,north_west,north_east,0,right,676,1,south_west,778,39,NONE,1105,2370,2,1689,832.8,525,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,389,north_west,north_east,0,None,1002,0,south_east,389,40,NONE,1096,1102,1,2100,859.1,526.2,0.25,21.14,35.05,FALSE,.,7,1109,868.1,525.3,1,30.45,1103,857,529.6
SR05TE1,right,0,right,389,north_west,north_east,0,None,1002,0,south_east,389,40,NONE,795,1904,2,1659,848.9,533.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,678,north_west,north_east,0,left,718,1,north_west,678,41,NONE,2204,2210,1,2194,843.8,527.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,562,north_west,north_east,0,None,1002,0,north_east,562,42,NONE,150,156,1,1083,836.8,526.4,0.23,151.15,37.67,FALSE,.,6,162,821.7,520.7,1,30.82,157,831.3,526
SR05TE1,right,0,right,562,north_west,north_east,0,None,1002,0,north_east,562,42,NONE,2102,2264,2,1157,827.3,512.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,right,0,right,644,north_west,north_east,0,right,737,1,south_east,644,43,NONE,809,815,1,1442,815,529.6,0.58,154.93,52.98,FALSE,LEFT,11,826,778.3,517.6,1,50.27,816,803.9,529.6
SR05TE1,right,0,right,644,north_west,north_east,0,right,737,1,south_east,644,43,NONE,539,1365,2,1392,781.3,523.5,0.43,7.68,47.85,FALSE,.,9,1374,800.5,531,2,42.87,1366,779.8,533.8
SR05TE1,right,0,right,644,north_west,north_east,0,right,737,1,south_east,644,43,NONE,795,2169,3,1565,805.3,528,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR05TE1,left,0,left,677,north_west,north_east,0,left,695,1,north_east,677,44,NONE,1118,1124,1,1996,848.5,511.1,0.46,155.43,51.14,FALSE,.,9,1133,828.1,506.9,1,42.2,1125,848.4,516.2
