RECORDING_SESSION_LABEL,answer,block_number,c_target,fix_to_stim,high_location,low_location,response_key,response_time,target_correct,target_position,trial_number,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_DURATION,CURRENT_FIX_START,CURRENT_FIX_X,CURRENT_FIX_Y,NEXT_SAC_DURATION,NEXT_SAC_DIRECTION,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_Y,NEXT_SAC_INDEX,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_X,NEXT_SAC_START_Y,NEXT_SAC_START_TIME,PREVIOUS_FIX_BLINK_AROUND
SRC06TE2,left,0,left,251,north_east,north_west,left,552,1,north_east,111,NONE,946,1,940,7,842.1,511.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC06TE2,left,0,left,236,north_east,north_west,right,656,0,south_east,112,NONE,1027,1,1021,7,839.2,498.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC06TE2,left,0,left,280,north_east,north_west,right,565,0,south_east,113,NONE,985,1,979,7,833,536.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC06TE2,left,0,left,724,north_east,north_west,left,559,1,north_east,114,NONE,1419,1,1413,7,828.9,532.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC06TE2,right,0,right,244,north_east,north_west,right,552,1,north_west,115,NONE,930,1,924,7,839.4,524.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC06TE2,left,0,left,578,north_east,north_west,left,528,1,south_west,116,NONE,1240,1,1234,7,839.8,523,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC06TE2,right,0,right,642,north_east,north_west,right,642,1,north_west,117,NONE,1420,1,1414,7,842.8,514.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC06TE2,right,0,right,430,north_east,north_west,right,627,1,south_east,118,NONE,1187,1,1181,7,832.4,515.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC06TE2,right,0,right,338,north_east,north_west,right,842,1,south_west,119,NONE,1315,1,1309,7,843.3,508.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,left,0,left,619,south_west,south_east,left,632,1,south_east,0,NONE,1397,1,1391,7,830.8,526.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,304,south_west,south_east,right,416,1,north_east,1,NONE,860,1,854,7,840.7,524.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,429,south_west,south_east,right,589,1,north_east,2,NONE,1154,1,1148,7,838.2,517.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,297,south_west,south_east,left,613,0,south_east,3,NONE,1051,1,1045,7,837.4,538.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,589,south_west,south_east,right,550,1,north_east,4,NONE,1274,1,1268,7,842.1,514.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,left,0,left,202,south_west,south_east,left,604,1,south_west,5,NONE,941,1,935,7,834.4,519,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,left,0,left,550,south_west,south_east,left,542,1,north_west,6,NONE,56,1,50,7,840.1,526.5,94,RIGHT,FALSE,5.86,36.31,62.3,150,1068.6,356.3,1,213.72,839,525,57,.
SRC07TE1,left,0,left,550,south_west,south_east,left,542,1,north_west,6,NONE,549,2,399,151,1052.9,371.1,8,.,FALSE,0.36,-138.91,44.96,557,1032.8,385.8,2,37.07,1046,374.3,550,NONE
SRC07TE1,left,0,left,550,south_west,south_east,left,542,1,north_west,6,NONE,850,3,293,558,1034.8,383.9,22,UP,FALSE,1.16,62.83,52.93,872,1058.3,329,3,88.88,1032.4,379.4,851,NONE
SRC07TE1,left,0,left,550,south_west,south_east,left,542,1,north_west,6,NONE,1232,4,360,873,1053,333.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,717,south_west,south_east,right,607,1,north_east,7,NONE,435,1,429,7,838.2,519.7,40,RIGHT,FALSE,5.29,32.22,132.24,475,1059.6,382.3,1,246.8,842.1,519.5,436,.
SRC07TE1,right,0,right,717,south_west,south_east,right,607,1,north_east,7,NONE,705,2,230,476,1053.2,377.3,7,.,FALSE,0.22,101.62,32.04,712,1051,361.2,2,30.54,1053.2,371.9,706,NONE
SRC07TE1,right,0,right,717,south_west,south_east,right,607,1,north_east,7,NONE,1464,3,752,713,1036.4,352.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,566,south_west,south_east,right,415,0,south_east,8,NONE,657,1,651,7,833.4,525.1,48,RIGHT,FALSE,6.28,30.53,130.82,705,1099,365.8,1,224.07,835.6,521,658,.
SRC07TE1,left,0,left,566,south_west,south_east,right,415,0,south_east,8,NONE,826,2,121,706,1088.2,366.3,18,LEFT,FALSE,1.15,137.49,64.15,844,1045.2,327.9,2,82.89,1086.7,365.9,827,NONE
SRC07TE1,left,0,left,566,south_west,south_east,right,415,0,south_east,8,NONE,1117,3,273,845,1049.5,327.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,727,south_west,south_east,left,598,0,north_west,9,NONE,231,1,225,7,842.1,516.2,32,UP,FALSE,4.24,47.45,132.59,263,980.4,360.8,1,203.3,841.1,512.7,232,.
SRC07TE1,right,0,right,727,south_west,south_east,left,598,0,north_west,9,NONE,554,2,291,264,995,331.4,8,.,FALSE,0.41,34.23,50.71,562,1012.8,317.7,2,40.44,996.5,328.8,555,NONE
SRC07TE1,right,0,right,727,south_west,south_east,left,598,0,north_west,9,NONE,847,3,285,563,1008.3,313.6,11,RIGHT,FALSE,0.6,-2.56,54.43,858,1035.1,314.4,3,51.53,1006,313.1,848,NONE
SRC07TE1,right,0,right,727,south_west,south_east,left,598,0,north_west,9,NONE,1466,4,608,859,1025.4,312.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,458,south_west,south_east,right,387,1,north_west,10,NONE,418,1,412,7,836.3,525.7,33,LEFT,FALSE,3.57,150.55,108.3,451,685.1,436,1,159.55,836.2,521.4,419,.
SRC07TE1,right,0,right,458,south_west,south_east,right,387,1,north_west,10,NONE,716,2,265,452,641.9,400.8,22,UP,FALSE,1.69,105.67,76.97,738,614,315.3,2,115.05,636.3,394.7,717,NONE
SRC07TE1,right,0,right,458,south_west,south_east,right,387,1,north_west,10,NONE,986,3,248,739,605.2,320.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,291,south_west,south_east,left,650,0,south_west,11,NONE,285,1,279,7,838.3,517.9,34,UP,FALSE,5.36,134,157.67,319,658.7,325.9,1,233.79,839.5,513.5,286,.
SRC07TE1,right,0,right,291,south_west,south_east,left,650,0,south_west,11,NONE,1057,2,738,320,616.5,289.1,26,.,FALSE,0.21,-71.76,8.06,1083,616.9,301.6,2,32.09,613.7,291.9,1058,NONE
SRC07TE1,right,0,right,590,south_west,south_east,right,508,1,south_east,12,NONE,345,1,339,7,838.3,521.7,34,UP,FALSE,4.73,134.45,139.11,379,676.3,354.2,1,210.31,837.1,518.3,346,.
SRC07TE1,right,0,right,590,south_west,south_east,right,508,1,south_east,12,NONE,555,2,176,380,648.8,338.8,12,LEFT,FALSE,0.72,149.6,59.85,567,612.1,319.2,2,60.29,642.3,336.9,556,NONE
SRC07TE1,right,0,right,590,south_west,south_east,right,508,1,south_east,12,NONE,1240,3,673,568,613.3,307.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,666,south_west,south_east,left,611,1,north_east,13,NONE,340,1,334,7,839.5,520.3,36,LEFT,FALSE,4.99,139.3,138.65,376,653.5,363.6,1,213.06,837.2,521.8,341,.
SRC07TE1,left,0,left,666,south_west,south_east,left,611,1,north_east,13,NONE,1410,2,1034,377,622.8,329.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,654,south_west,south_east,left,585,0,south_east,14,NONE,441,1,435,7,836.9,524.9,43,LEFT,FALSE,5.3,144.22,123.28,484,626.6,371.9,1,179.25,835.6,522.7,442,.
SRC07TE1,right,0,right,654,south_west,south_east,left,585,0,south_east,14,NONE,678,2,194,485,599.9,349.7,8,.,FALSE,0.28,63.1,34.54,686,604.6,329.2,2,33.8,598.5,341.2,679,NONE
SRC07TE1,right,0,right,654,south_west,south_east,left,585,0,south_east,14,NONE,1004,3,318,687,600.3,322.7,12,RIGHT,FALSE,0.64,-1.84,53.19,1016,629.6,324.1,3,51.95,598.5,323.1,1005,NONE
SRC07TE1,right,0,right,654,south_west,south_east,left,585,0,south_east,14,NONE,1374,4,358,1017,620.2,323.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,290,south_west,south_east,left,708,1,north_east,15,NONE,442,1,436,7,841.5,525.1,38,LEFT,FALSE,4.91,-146.13,129.25,480,642.6,659.8,1,233.75,841.2,526.1,443,.
SRC07TE1,left,0,left,290,south_west,south_east,left,708,1,north_east,15,NONE,596,2,116,481,637,662.4,18,DOWN,FALSE,1.15,-106.2,63.85,614,620.8,718.8,2,85.25,636.5,664.5,597,NONE
SRC07TE1,left,0,left,290,south_west,south_east,left,708,1,north_east,15,NONE,1111,3,497,615,625.3,721.4,22,.,FALSE,0.07,-111.62,3.27,1133,618.2,732.5,3,29.64,619.5,729.2,1112,NONE
SRC07TE1,right,0,right,343,south_west,south_east,left,352,0,south_east,16,NONE,611,1,605,7,843.5,530.2,41,LEFT,FALSE,6.21,139.39,151.43,652,612.1,337.9,1,249.99,841.4,534.5,612,.
SRC07TE1,right,0,right,343,south_west,south_east,left,352,0,south_east,16,NONE,830,2,178,653,604.7,323.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,570,south_west,south_east,right,441,1,south_east,17,NONE,400,1,394,7,837.3,518,44,RIGHT,FALSE,5.71,20.73,129.72,444,1096.1,417,1,214.9,836.4,515.3,401,.
SRC07TE1,right,0,right,570,south_west,south_east,right,441,1,south_east,17,NONE,865,2,421,445,1095.4,407.1,24,UP,FALSE,1.91,102.76,79.65,889,1064,305.6,2,111.5,1084.6,396.4,866,NONE
SRC07TE1,right,0,right,570,south_west,south_east,right,441,1,south_east,17,NONE,1147,3,258,890,1060,311.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,279,south_west,south_east,left,492,0,north_east,18,NONE,389,1,383,7,839.7,521.3,45,RIGHT,FALSE,6.18,31.56,137.36,434,1099.5,357.4,1,241.39,843,514.8,390,.
SRC07TE1,right,0,right,279,south_west,south_east,left,492,0,north_east,18,NONE,576,2,142,435,1095.2,349.1,19,UP,FALSE,1.21,130.44,63.75,595,1055.7,301.9,2,84.27,1094,346.8,577,NONE
SRC07TE1,right,0,right,279,south_west,south_east,left,492,0,north_east,18,NONE,912,3,317,596,1060.7,308.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,778,south_west,south_east,right,617,1,north_west,19,NONE,404,1,398,7,840,523.8,42,RIGHT,FALSE,5.69,25.74,135.45,446,1086.1,403.1,1,235.93,836.8,523.3,405,.
SRC07TE1,right,0,right,778,south_west,south_east,right,617,1,north_west,19,NONE,642,2,196,447,1077.8,383.3,11,.,FALSE,0.41,130.54,37.58,653,1062,351.3,2,39.52,1075.1,366.6,643,NONE
SRC07TE1,right,0,right,778,south_west,south_east,right,617,1,north_west,19,NONE,1078,3,425,654,1053.7,346.4,12,.,FALSE,0.5,86.69,41.48,1090,1050.7,320.6,3,42.75,1049.3,344.8,1079,NONE
SRC07TE1,right,0,right,778,south_west,south_east,right,617,1,north_west,19,NONE,1530,4,440,1091,1049.5,312.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,674,south_west,south_east,left,668,1,north_east,20,NONE,502,1,496,7,839,517.1,33,RIGHT,FALSE,4.46,35.65,135.03,535,1012,387.9,1,202.25,836.2,514.1,503,.
SRC07TE1,left,0,left,674,south_west,south_east,left,668,1,north_east,20,NONE,739,2,204,536,1034.5,360.8,19,RIGHT,FALSE,1.14,27.28,59.89,758,1083,326.7,2,78.66,1033.7,352.1,740,NONE
SRC07TE1,left,0,left,674,south_west,south_east,left,668,1,north_east,20,NONE,1476,3,718,759,1080.4,339.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,382,south_west,south_east,right,717,1,north_west,21,NONE,654,1,648,7,840.5,520.5,42,RIGHT,FALSE,5.93,43.87,141.09,696,1050.8,319.7,1,261.5,843.2,519.5,655,.
SRC07TE1,right,0,right,382,south_west,south_east,right,717,1,north_west,21,NONE,1146,2,450,697,1045.1,319.1,18,RIGHT,FALSE,0.6,0.59,33.16,1164,1072.7,328.5,2,57.6,1043.6,328.8,1147,NONE
SRC07TE1,right,0,right,382,south_west,south_east,right,717,1,north_west,21,NONE,1234,3,70,1165,1062.4,328.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,635,south_west,south_east,left,918,1,south_west,22,NONE,468,1,462,7,841,521.6,47,RIGHT,FALSE,6.44,43.96,136.95,515,1068.6,293.1,1,225.74,843.2,510.7,469,.
SRC07TE1,left,0,left,635,south_west,south_east,left,918,1,south_west,22,NONE,702,2,187,516,1063.5,283.2,7,.,FALSE,0.28,-165.36,40.58,709,1045.7,281.9,2,32.41,1059.1,278.4,703,NONE
SRC07TE1,left,0,left,635,south_west,south_east,left,918,1,south_west,22,NONE,1141,3,432,710,1044.1,290.3,8,.,FALSE,0.32,-52.35,39.88,1149,1061.1,309.9,3,34.08,1051.6,297.6,1142,NONE
SRC07TE1,left,0,left,635,south_west,south_east,left,918,1,south_west,22,NONE,1688,4,539,1150,1058.7,310.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,383,south_west,south_east,left,549,1,south_east,23,NONE,377,1,371,7,838.7,517.6,50,RIGHT,FALSE,6.71,40.57,134.11,427,1081.6,301,1,228.6,833.8,513.4,378,.
SRC07TE1,left,0,left,383,south_west,south_east,left,549,1,south_east,23,NONE,653,2,226,428,1076.4,293.5,10,LEFT,FALSE,0.57,-156.67,56.97,663,1049.1,301.7,2,50.47,1074.6,290.7,654,NONE
SRC07TE1,left,0,left,383,south_west,south_east,left,549,1,south_east,23,NONE,1067,3,404,664,1051.2,306.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,243,south_west,south_east,left,608,0,north_east,24,NONE,585,1,579,7,843.5,520.1,42,RIGHT,FALSE,5.61,39.41,133.67,627,1055.7,337.8,1,235.06,844.9,511.2,586,.
SRC07TE1,right,0,right,243,south_west,south_east,left,608,0,north_east,24,NONE,987,2,360,628,1050.9,335.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,327,south_west,south_east,left,502,0,north_west,25,NONE,354,1,348,7,839.4,525,42,RIGHT,FALSE,5.55,42.6,132.04,396,1039.5,345,1,236.84,841.1,527.6,355,.
SRC07TE1,right,0,right,327,south_west,south_east,left,502,0,north_west,25,NONE,610,2,214,397,1041.3,330.5,7,.,FALSE,0.36,9.26,51.07,617,1060.7,321.6,2,40.75,1043.5,324.4,611,NONE
SRC07TE1,right,0,right,327,south_west,south_east,left,502,0,north_west,25,NONE,966,3,349,618,1051.8,321.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,551,south_west,south_east,left,558,1,north_east,26,NONE,285,1,279,7,838.4,521,46,RIGHT,FALSE,5.77,37.89,125.5,331,1054.2,337.4,1,219.32,832.8,509.9,286,.
SRC07TE1,left,0,left,551,south_west,south_east,left,558,1,north_east,26,NONE,606,2,275,332,1044.3,317,11,RIGHT,FALSE,0.69,11.92,62.32,617,1076.6,304.8,2,58.47,1043.9,311.7,607,NONE
SRC07TE1,left,0,left,551,south_west,south_east,left,558,1,north_east,26,NONE,1123,3,506,618,1071.4,300.2,11,LEFT,FALSE,0.61,-172.69,55.65,1134,1041.9,302.1,3,51.33,1071.5,298.3,1124,NONE
SRC07TE1,left,0,left,551,south_west,south_east,left,558,1,north_east,26,NONE,1243,4,109,1135,1048.1,298.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,257,south_west,south_east,left,553,1,north_east,27,NONE,380,1,374,7,841.5,522.5,39,RIGHT,FALSE,4.85,41.36,124.4,419,1017.2,365.7,1,213.03,840.4,521.5,381,.
SRC07TE1,left,0,left,257,south_west,south_east,left,553,1,north_east,27,NONE,556,2,137,420,1012.1,356.5,19,RIGHT,FALSE,1.34,32.48,70.72,575,1067.3,321.2,2,91.61,1012.1,356.3,557,NONE
SRC07TE1,left,0,left,257,south_west,south_east,left,553,1,north_east,27,NONE,946,3,371,576,1058.7,326.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,617,south_west,south_east,left,713,1,south_east,28,NONE,383,1,377,7,839,521.1,38,RIGHT,FALSE,5.26,41.22,138.49,421,1035.3,351.5,1,241.19,842.9,520.2,384,.
SRC07TE1,left,0,left,617,south_west,south_east,left,713,1,south_east,28,NONE,763,2,342,422,1041.1,335.9,18,.,FALSE,0.42,-12.25,23.11,781,1062.5,340.4,2,47.65,1042.7,336.1,764,NONE
SRC07TE1,left,0,left,617,south_west,south_east,left,713,1,south_east,28,NONE,1466,3,685,782,1058.4,328.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,714,south_west,south_east,right,572,1,north_east,29,NONE,535,1,529,7,842.2,519.8,47,RIGHT,FALSE,6.39,43.41,135.94,582,1070.2,309.6,1,243.37,844.4,523.2,536,.
SRC07TE1,right,0,right,714,south_west,south_east,right,572,1,north_east,29,NONE,790,2,208,583,1063.9,299.1,11,DOWN,FALSE,0.55,-105.05,50.26,801,1055.4,323.1,2,49.56,1062.4,297.1,791,NONE
SRC07TE1,right,0,right,714,south_west,south_east,right,572,1,north_east,29,NONE,1420,3,619,802,1056.9,313.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,309,south_west,south_east,left,612,0,south_west,30,NONE,360,1,354,7,836.2,520.4,6,.,FALSE,0.21,5.59,35.22,366,846.1,520.8,1,29.8,835.9,521.8,361,.
SRC07TE1,right,0,right,309,south_west,south_east,left,612,0,south_west,30,NONE,515,2,149,367,841.3,518.5,33,UP,FALSE,5.15,45.54,155.94,548,1013.9,341.3,2,250.18,838.9,519.8,516,NONE
SRC07TE1,right,0,right,309,south_west,south_east,left,612,0,south_west,30,NONE,1044,3,496,549,1039.1,323.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,791,south_west,south_east,right,650,1,south_west,31,NONE,352,1,346,7,839.4,521.1,48,RIGHT,FALSE,7.04,34.26,146.58,400,1118.8,325.1,1,242.1,835.6,518,353,.
SRC07TE1,right,0,right,791,south_west,south_east,right,650,1,south_west,31,NONE,733,2,333,401,1113.5,314.2,9,.,FALSE,0.4,-161.06,44.2,742,1095.5,316.6,2,38.12,1113.9,310.3,734,NONE
SRC07TE1,right,0,right,791,south_west,south_east,right,650,1,south_west,31,NONE,1571,3,829,743,1086.4,305.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,272,south_west,south_east,left,586,1,south_east,32,NONE,559,1,553,7,841.1,520.3,41,RIGHT,FALSE,6.06,44.81,147.76,600,1048.5,311.2,1,258.77,839.6,518.9,560,.
SRC07TE1,left,0,left,272,south_west,south_east,left,586,1,south_east,32,NONE,993,2,393,601,1044,313.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,544,south_west,south_east,right,490,1,south_west,33,NONE,358,1,352,7,835.5,523.1,45,RIGHT,FALSE,6.93,34.5,154.04,403,1112.3,332.9,1,254.56,834.1,524.1,359,.
SRC07TE1,right,0,right,544,south_west,south_east,right,490,1,south_west,33,NONE,548,2,145,404,1110,321.9,12,LEFT,FALSE,0.62,-173.35,51.7,560,1078.5,322.4,2,50.69,1108.6,318.9,549,NONE
SRC07TE1,right,0,right,544,south_west,south_east,right,490,1,south_west,33,NONE,835,3,275,561,1088.9,322.5,9,.,FALSE,0.42,174.42,46.9,844,1062.9,318.3,3,41.35,1083.4,320.3,836,NONE
SRC07TE1,right,0,right,544,south_west,south_east,right,490,1,south_west,33,NONE,1170,4,326,845,1063.1,313.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,265,south_west,south_east,right,904,1,north_east,34,NONE,412,1,406,7,838.6,521.1,48,RIGHT,FALSE,6.42,38.1,133.66,460,1084,320.9,1,219.47,838.4,513.7,413,.
SRC07TE1,right,0,right,265,south_west,south_east,right,904,1,north_east,34,NONE,1306,2,846,461,1068.7,315.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,514,south_west,south_east,left,708,1,south_east,35,NONE,366,1,360,7,841.9,519.8,41,UP,FALSE,5.87,47.68,143.13,407,1035.2,300.3,1,245.16,843.2,511.4,367,.
SRC07TE1,left,0,left,514,south_west,south_east,left,708,1,south_east,35,NONE,673,2,266,408,1039.2,287.6,7,.,FALSE,0.26,-80.1,37.52,680,1042.1,304.3,2,34.03,1039.9,291.7,674,NONE
SRC07TE1,left,0,left,514,south_west,south_east,left,708,1,south_east,35,NONE,1355,3,675,681,1040.9,300.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,614,south_west,south_east,right,507,1,south_east,36,NONE,436,1,430,7,837.4,517.3,47,RIGHT,FALSE,6.13,32.18,130.41,483,1081.2,353.8,1,225.18,828.8,512.6,437,.
SRC07TE1,right,0,right,614,south_west,south_east,right,507,1,south_east,36,NONE,885,2,402,484,1077.9,349.4,9,.,FALSE,0.47,156.12,51.85,894,1055,340.6,2,43.54,1075.8,349.8,886,NONE
SRC07TE1,right,0,right,614,south_west,south_east,right,507,1,south_east,36,NONE,1250,3,356,895,1056.5,338.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,500,south_west,south_east,right,512,0,south_east,37,NONE,355,1,349,7,842.8,520,44,RIGHT,FALSE,6.16,35.25,140.04,399,1089,350.3,1,244.83,844.2,523.3,356,.
SRC07TE1,left,0,left,500,south_west,south_east,right,512,0,south_east,37,NONE,567,2,168,400,1081,344.3,9,.,FALSE,0.42,163.66,47.03,576,1058.1,340.4,2,39.96,1077.9,346.2,568,NONE
SRC07TE1,left,0,left,500,south_west,south_east,right,512,0,south_east,37,NONE,1149,3,573,577,1053.8,337.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,280,south_west,south_east,left,491,1,south_west,38,NONE,377,1,371,7,846.9,524.7,38,RIGHT,FALSE,5,37.29,131.5,415,1042.5,371.2,1,199.77,849.3,518.5,378,.
SRC07TE1,left,0,left,280,south_west,south_east,left,491,1,south_west,38,NONE,908,2,493,416,1063.9,335.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,525,south_west,south_east,right,534,1,south_west,39,NONE,1193,1,1187,7,839.7,534.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,646,south_west,south_east,left,739,0,north_west,40,NONE,1507,1,1501,7,841.2,524.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,513,south_west,south_east,right,475,1,north_west,41,NONE,1122,1,1116,7,843.1,518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,left,0,left,686,south_west,south_east,left,475,1,south_west,42,NONE,69,1,63,7,839.2,522.7,7,.,FALSE,0.28,-110.99,40.3,76,833.7,539.1,1,33.78,838.6,526.3,70,.
SRC07TE1,left,0,left,686,south_west,south_east,left,475,1,south_west,42,NONE,1298,2,1222,77,832.2,527.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,left,0,left,739,south_west,south_east,left,505,1,north_west,43,NONE,1377,1,1371,7,838.4,537.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,left,0,left,501,south_west,south_east,left,462,1,north_west,44,NONE,1107,1,1101,7,846.9,525.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,left,0,left,399,south_west,south_east,left,429,1,north_west,45,NONE,962,1,956,7,839.5,518.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,467,south_west,south_east,left,479,0,north_west,46,NONE,1082,1,1076,7,833.7,512.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,left,0,left,559,south_west,south_east,left,363,1,south_west,47,NONE,1058,1,1052,7,838.5,513.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,332,south_west,south_east,left,505,0,south_east,48,NONE,972,1,966,7,839.7,527.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,547,south_west,south_east,left,601,0,south_east,49,NONE,1283,1,1277,7,830.3,526.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,658,south_west,south_east,left,498,0,north_east,50,NONE,1298,1,1292,7,837.7,527.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,518,south_west,south_east,right,686,1,south_east,51,NONE,1339,1,1333,7,842,504.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,687,south_west,south_east,left,737,0,south_west,52,NONE,1557,1,1551,7,830.7,523.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,645,south_west,south_east,right,803,1,north_west,53,NONE,1571,1,1565,7,841.6,515,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,right,0,right,503,south_west,south_east,right,637,1,south_west,54,NONE,480,1,474,7,841.5,525.6,17,DOWN,FALSE,1.11,-121.08,65.08,497,814.5,570.5,1,76.26,842.2,524.4,481,.
SRC07TE1,right,0,right,503,south_west,south_east,right,637,1,south_west,54,NONE,1067,2,570,498,819.8,573.5,15,UP,FALSE,0.97,61.82,64.61,1082,835.8,542.7,2,73.23,813.6,584.3,1068,NONE
SRC07TE1,right,0,right,503,south_west,south_east,right,637,1,south_west,54,NONE,1275,3,193,1083,832.4,542.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC07TE1,right,0,right,437,south_west,south_east,right,600,1,north_east,55,NONE,1171,1,1165,7,846.3,508.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,left,0,left,683,south_west,south_east,right,817,0,north_west,56,NONE,1636,1,1630,7,839.7,498.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC07TE1,left,0,left,602,south_west,south_east,left,419,1,north_west,57,NONE,1156,1,1150,7,826.6,520.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
